 ,Label,Area,Mean
2516,4_13.tif_C2:Intersection-C2,0.650,1674.634
2517,4_13.tif_C1:Nucleus-C1,1.099,2154.475
2518,4_13.tif_C1:Intersection-C1,0.687,2291.280
2519,4_14.tif_C2:Nucleus-C2,1.099,1588.450
2520,4_14.tif_C2:Intersection-C2,0.632,1707.203
2521,4_14.tif_C1:Nucleus-C1,1.117,2070.656
2522,4_14.tif_C1:Intersection-C1,0.641,2252.700
2523,4_15.tif_C2:Nucleus-C2,1.566,1284.468
2524,4_15.tif_C2:Intersection-C2,0.852,1339.968
2525,4_15.tif_C1:Nucleus-C1,1.182,1921.411
2526,4_15.tif_C1:Intersection-C1,0.678,1945.932
2527,4_16.tif_C2:Nucleus-C2,1.117,1500.131
2528,4_16.tif_C2:Intersection-C2,0.586,1700.172
2529,4_16.tif_C1:Nucleus-C1,1.108,2107.496
2530,4_16.tif_C1:Intersection-C1,0.678,2101.122
2531,4_17.tif_C2:Nucleus-C2,1.227,1446.306
2532,4_17.tif_C2:Intersection-C2,0.733,1556.088
2533,4_17.tif_C1:Nucleus-C1,1.053,2175.478
2534,4_17.tif_C1:Intersection-C1,0.678,2439.338
2535,4_18.tif_C2:Nucleus-C2,1.401,1388.837
2536,4_18.tif_C2:Intersection-C2,0.779,1493.129
2537,4_18.tif_C1:Nucleus-C1,1.200,2094.168
2538,4_18.tif_C1:Intersection-C1,0.760,2279.627
2539,4_19.tif_C2:Nucleus-C2,1.044,1571.991
2540,4_19.tif_C2:Intersection-C2,0.568,1620.484
2541,4_19.tif_C1:Nucleus-C1,1.035,2216.619
2542,4_19.tif_C1:Intersection-C1,0.614,2363.522
2543,4_20.tif_C2:Nucleus-C2,1.246,1401.235
2544,4_20.tif_C2:Intersection-C2,0.879,1499.812
2545,4_20.tif_C1:Nucleus-C1,1.044,2052.965
2546,4_20.tif_C1:Intersection-C1,0.650,2254.211
2547,40_00.tif_C2:Nucleus-C2,1.328,2124.683
2548,40_00.tif_C2:Intersection-C2,0.495,2088.648
2549,40_00.tif_C1:Nucleus-C1,1.200,2515.595
2550,40_00.tif_C1:Intersection-C1,0.595,2687.677
2551,40_01.tif_C2:Nucleus-C2,1.255,2028.453
2552,40_01.tif_C2:Intersection-C2,0.742,2172.025
2553,40_01.tif_C1:Nucleus-C1,1.346,2409.592
2554,40_01.tif_C1:Intersection-C1,0.852,2467.032
2555,40_02.tif_C2:Nucleus-C2,1.273,2045.640
2556,40_02.tif_C2:Intersection-C2,0.687,2140.147
2557,40_02.tif_C1:Nucleus-C1,1.310,2447.888
2558,40_02.tif_C1:Intersection-C1,0.696,2655.211
2559,40_03.tif_C2:Nucleus-C2,1.191,2126.946
2560,40_03.tif_C2:Intersection-C2,0.577,2244.889
2561,40_03.tif_C1:Nucleus-C1,1.301,2484.148
2562,40_03.tif_C1:Intersection-C1,0.769,2622.143
2563,40_04.tif_C2:Nucleus-C2,1.429,1881.859
2564,40_04.tif_C2:Intersection-C2,0.659,1867.472
2565,40_04.tif_C1:Nucleus-C1,1.310,2423.944
2566,40_04.tif_C1:Intersection-C1,0.733,2382.875
2567,40_05.tif_C2:Nucleus-C2,1.236,2044.896
2568,40_05.tif_C2:Intersection-C2,0.293,2196.750
2569,40_05.tif_C1:Nucleus-C1,1.319,2466.236
2570,40_05.tif_C1:Intersection-C1,0.394,2543.791
2571,40_06.tif_C2:Nucleus-C2,1.291,1950.858
2572,40_06.tif_C2:Intersection-C2,0.568,2192.403
2573,40_06.tif_C1:Nucleus-C1,1.392,2358.658
2574,40_06.tif_C1:Intersection-C1,0.669,2564.918
2575,40_07.tif_C2:Nucleus-C2,1.438,1853.752
2576,40_07.tif_C2:Intersection-C2,0.568,1851.097
2577,40_07.tif_C1:Nucleus-C1,1.282,2568.850
2578,40_07.tif_C1:Intersection-C1,0.595,2665.569
2579,40_08.tif_C2:Nucleus-C2,1.163,2060.819
2580,40_08.tif_C2:Intersection-C2,0.586,2165.031
2581,40_08.tif_C1:Nucleus-C1,1.136,2706.669
2582,40_08.tif_C1:Intersection-C1,0.604,2857.167
2583,40_09.tif_C2:Nucleus-C2,1.301,1940.197
2584,40_09.tif_C2:Intersection-C2,0.632,2061.522
2585,40_09.tif_C1:Nucleus-C1,1.301,2661.697
2586,40_09.tif_C1:Intersection-C1,0.806,2764.966
2587,40_10.tif_C2:Nucleus-C2,1.264,1846.536
2588,40_10.tif_C2:Intersection-C2,0.623,1894.779
2589,40_10.tif_C1:Nucleus-C1,1.255,2386.891
2590,40_10.tif_C1:Intersection-C1,0.614,2526.657
2591,40_11.tif_C2:Nucleus-C2,1.227,1877.030
2592,40_11.tif_C2:Intersection-C2,0.540,2063.237
2593,40_11.tif_C1:Nucleus-C1,1.291,2495.184
2594,40_11.tif_C1:Intersection-C1,0.779,2676.047
2595,40_12.tif_C2:Nucleus-C2,1.218,1853.820
2596,40_12.tif_C2:Intersection-C2,0.366,1815.100
2597,40_12.tif_C1:Nucleus-C1,0.989,2764.148
2598,40_12.tif_C1:Intersection-C1,0.357,2828.333
2599,40_13.tif_C2:Nucleus-C2,1.310,1914.517
2600,40_13.tif_C2:Intersection-C2,0.540,2013.051
2601,40_13.tif_C1:Nucleus-C1,1.154,2564.675
2602,40_13.tif_C1:Intersection-C1,0.650,2588.014
2603,40_14.tif_C2:Nucleus-C2,1.310,1805.077
2604,40_14.tif_C2:Intersection-C2,0.733,1834.438
2605,40_14.tif_C1:Nucleus-C1,1.090,2424.706
2606,40_14.tif_C1:Intersection-C1,0.788,2538.000
2607,40_15.tif_C2:Nucleus-C2,1.264,1771.783
2608,40_15.tif_C2:Intersection-C2,0.678,1756.081
2609,40_15.tif_C1:Nucleus-C1,1.191,2468.546
2610,40_15.tif_C1:Intersection-C1,0.678,2616.649
2611,40_16.tif_C2:Nucleus-C2,1.264,1809.000
2612,40_16.tif_C2:Intersection-C2,0.430,1817.255
2613,40_16.tif_C1:Nucleus-C1,1.291,2360.553
2614,40_16.tif_C1:Intersection-C1,0.604,2367.379
2615,40_17.tif_C2:Nucleus-C2,1.172,1765.016
2616,40_17.tif_C2:Intersection-C2,0.321,1745.057
2617,40_17.tif_C1:Nucleus-C1,1.218,2462.429
2618,40_17.tif_C1:Intersection-C1,0.376,2465.537
2619,40_19.tif_C2:Nucleus-C2,1.530,1481.551
2620,40_19.tif_C2:Intersection-C2,0.797,1572.828
2621,40_19.tif_C1:Nucleus-C1,1.218,2397.323
2622,40_19.tif_C1:Intersection-C1,0.833,2506.121
2623,40_20.tif_C2:Nucleus-C2,1.392,1555.513
2624,40_20.tif_C2:Intersection-C2,0.412,1590.778
2625,40_20.tif_C1:Nucleus-C1,1.319,2284.958
2626,40_20.tif_C1:Intersection-C1,0.559,2308.803
2627,42_00.tif_C2:Nucleus-C2,1.530,2322.509
2628,42_00.tif_C2:Intersection-C2,0.302,2167.394
2629,42_00.tif_C1:Nucleus-C1,1.603,2155.657
2630,42_00.tif_C1:Intersection-C1,0.192,1824.810
2631,42_01.tif_C2:Nucleus-C2,1.612,2193.040
2632,42_01.tif_C2:Intersection-C2,0.577,2365.635
2633,42_01.tif_C1:Nucleus-C1,1.575,2147.558
2634,42_01.tif_C1:Intersection-C1,0.504,2170.727
2635,42_02.tif_C2:Nucleus-C2,1.493,2302.307
2636,42_02.tif_C2:Intersection-C2,0.559,2365.344
2637,42_02.tif_C1:Nucleus-C1,1.566,2231.187
2638,42_02.tif_C1:Intersection-C1,0.449,2169.041
2639,42_03.tif_C2:Nucleus-C2,1.548,2249.639
2640,42_03.tif_C2:Intersection-C2,0.522,2239.035
2641,42_03.tif_C1:Nucleus-C1,1.356,2252.851
2642,42_03.tif_C1:Intersection-C1,0.302,2256.788
2643,42_04.tif_C2:Nucleus-C2,1.520,2188.867
2644,42_04.tif_C2:Intersection-C2,0.733,2357.963
2645,42_04.tif_C1:Nucleus-C1,1.410,2209.903
2646,42_04.tif_C1:Intersection-C1,0.586,2277.375
2647,42_05.tif_C2:Nucleus-C2,1.585,2215.665
2648,42_05.tif_C2:Intersection-C2,0.760,2334.651
2649,42_05.tif_C1:Nucleus-C1,1.630,2072.365
2650,42_05.tif_C1:Intersection-C1,0.577,2241.952
2651,42_06.tif_C2:Nucleus-C2,1.722,1977.723
2652,42_06.tif_C2:Intersection-C2,0.852,2187.323
2653,42_06.tif_C1:Nucleus-C1,1.429,2211.032
2654,42_06.tif_C1:Intersection-C1,0.696,2244.803
2655,42_07.tif_C2:Nucleus-C2,1.575,2019.517
2656,42_07.tif_C2:Intersection-C2,0.687,2038.973
2657,42_07.tif_C1:Nucleus-C1,1.832,1996.740
2658,42_07.tif_C1:Intersection-C1,0.577,2000.095
2659,42_08.tif_C2:Nucleus-C2,1.456,2054.358
2660,42_08.tif_C2:Intersection-C2,0.742,2183.235
2661,42_08.tif_C1:Nucleus-C1,1.759,2020.568
2662,42_08.tif_C1:Intersection-C1,0.696,2091.421
2663,42_09.tif_C2:Nucleus-C2,1.612,1960.148
2664,42_09.tif_C2:Intersection-C2,0.595,1923.492
2665,42_09.tif_C1:Nucleus-C1,1.630,2063.219
2666,42_09.tif_C1:Intersection-C1,0.376,1978.537
2667,42_10.tif_C2:Nucleus-C2,1.667,2056.165
2668,42_10.tif_C2:Intersection-C2,0.733,2144.950
2669,42_10.tif_C1:Nucleus-C1,1.603,2081.120
2670,42_10.tif_C1:Intersection-C1,0.531,2038.155
2671,42_11.tif_C2:Nucleus-C2,1.731,1899.021
2672,42_11.tif_C2:Intersection-C2,0.779,2118.341
2673,42_11.tif_C1:Nucleus-C1,1.520,2197.163
2674,42_11.tif_C1:Intersection-C1,0.577,2196.937
2675,42_12.tif_C2:Nucleus-C2,1.438,2024.535
2676,42_12.tif_C2:Intersection-C2,0.760,2102.602
2677,42_12.tif_C1:Nucleus-C1,1.694,2056.584
2678,42_12.tif_C1:Intersection-C1,0.659,2005.611
2679,42_13.tif_C2:Nucleus-C2,1.639,2039.089
2680,42_13.tif_C2:Intersection-C2,0.833,2244.681
2681,42_13.tif_C1:Nucleus-C1,1.612,2095.949
2682,42_13.tif_C1:Intersection-C1,0.705,2108.273
2683,42_14.tif_C2:Nucleus-C2,1.841,1869.672
2684,42_14.tif_C2:Intersection-C2,0.540,1898.407
2685,42_14.tif_C1:Nucleus-C1,1.795,1993.592
2686,42_14.tif_C1:Intersection-C1,0.403,2037.386
2687,42_15.tif_C2:Nucleus-C2,1.566,1960.386
2688,42_15.tif_C2:Intersection-C2,0.632,2197.826
2689,42_15.tif_C1:Nucleus-C1,1.768,2202.249
2690,42_15.tif_C1:Intersection-C1,0.559,2335.377
2691,42_16.tif_C2:Nucleus-C2,1.786,1866.369
2692,42_16.tif_C2:Intersection-C2,0.330,1751.361
2693,42_16.tif_C1:Nucleus-C1,1.740,2095.200
2694,42_16.tif_C1:Intersection-C1,0.192,2058.000
2695,42_17.tif_C2:Nucleus-C2,1.511,1890.291
2696,42_17.tif_C2:Intersection-C2,0.623,1988.397
2697,42_17.tif_C1:Nucleus-C1,1.694,2003.497
2698,42_17.tif_C1:Intersection-C1,0.513,2050.429
2699,42_18.tif_C2:Nucleus-C2,1.493,1922.926
2700,42_18.tif_C2:Intersection-C2,0.440,1921.333
2701,42_18.tif_C1:Nucleus-C1,1.612,2160.966
2702,42_18.tif_C1:Intersection-C1,0.302,2054.576
2703,42_19.tif_C2:Nucleus-C2,1.530,1835.210
2704,42_19.tif_C2:Intersection-C2,0.843,1943.543
2705,42_19.tif_C1:Nucleus-C1,1.456,2056.547
2706,42_19.tif_C1:Intersection-C1,0.650,2095.592
2707,42_20.tif_C2:Nucleus-C2,1.585,1821.387
2708,42_20.tif_C2:Intersection-C2,0.797,1940.092
2709,42_20.tif_C1:Nucleus-C1,1.539,2218.875
2710,42_20.tif_C1:Intersection-C1,0.586,2400.859
2711,43_00.tif_C2:Nucleus-C2,2.171,2652.658
2712,43_00.tif_C2:Intersection-C2,0.476,2460.308
2713,43_00.tif_C1:Nucleus-C1,2.226,2852.716
2714,43_00.tif_C1:Intersection-C1,0.467,2456.490
2715,43_01.tif_C2:Nucleus-C2,1.969,2787.270
2716,43_01.tif_C2:Intersection-C2,0.293,2493.250
2717,43_01.tif_C1:Nucleus-C1,2.134,2942.172
2718,43_01.tif_C1:Intersection-C1,0.275,2422.633
2719,43_02.tif_C2:Nucleus-C2,2.116,2629.139
2720,43_02.tif_C2:Intersection-C2,0.376,2646.854
2721,43_02.tif_C1:Nucleus-C1,2.042,2983.143
2722,43_02.tif_C1:Intersection-C1,0.284,2710.161
2723,43_03.tif_C2:Nucleus-C2,2.152,2597.123
2724,43_03.tif_C2:Intersection-C2,0.247,2404.407
2725,43_03.tif_C1:Nucleus-C1,2.171,2915.494
2726,43_03.tif_C1:Intersection-C1,0.247,2683.519
2727,43_04.tif_C2:Nucleus-C2,2.107,2520.357
2728,43_04.tif_C2:Intersection-C2,0.476,2524.942
2729,43_04.tif_C1:Nucleus-C1,1.896,3004.174
2730,43_04.tif_C1:Intersection-C1,0.403,2858.000
2731,43_05.tif_C2:Nucleus-C2,2.015,2635.295
2732,43_05.tif_C2:Intersection-C2,0.623,2680.176
2733,43_05.tif_C1:Nucleus-C1,2.033,2876.590
2734,43_05.tif_C1:Intersection-C1,0.650,2800.211
2735,43_06.tif_C2:Nucleus-C2,2.024,2552.000
2736,43_06.tif_C2:Intersection-C2,0.614,2727.985
2737,43_06.tif_C1:Nucleus-C1,1.951,3042.136
2738,43_06.tif_C1:Intersection-C1,0.504,3323.473
2739,43_07.tif_C2:Nucleus-C2,2.079,2487.167
2740,43_07.tif_C2:Intersection-C2,0.476,2586.519
2741,43_07.tif_C1:Nucleus-C1,1.951,3001.709
2742,43_07.tif_C1:Intersection-C1,0.421,3001.413
2743,43_08.tif_C2:Nucleus-C2,2.061,2508.907
2744,43_08.tif_C2:Intersection-C2,0.284,2601.806
2745,43_08.tif_C1:Nucleus-C1,1.988,3063.147
2746,43_08.tif_C1:Intersection-C1,0.247,2788.111
2747,43_09.tif_C2:Nucleus-C2,1.969,2559.772
2748,43_09.tif_C2:Intersection-C2,0.449,2593.918
2749,43_09.tif_C1:Nucleus-C1,1.841,3039.532
2750,43_09.tif_C1:Intersection-C1,0.385,3267.214
2751,43_10.tif_C2:Nucleus-C2,2.198,2374.963
2752,43_10.tif_C2:Intersection-C2,0.339,2373.865
2753,43_10.tif_C1:Nucleus-C1,1.969,2932.786
2754,43_10.tif_C1:Intersection-C1,0.183,3007.900
2755,43_11.tif_C2:Nucleus-C2,2.134,2407.747
2756,43_11.tif_C2:Intersection-C2,0.385,2753.333
2757,43_11.tif_C1:Nucleus-C1,1.988,3008.198
2758,43_11.tif_C1:Intersection-C1,0.430,3323.319
2759,43_12.tif_C2:Nucleus-C2,2.372,2345.035
2760,43_12.tif_C2:Intersection-C2,0.595,2511.508
2761,43_12.tif_C1:Nucleus-C1,2.198,2757.775
2762,43_12.tif_C1:Intersection-C1,0.485,2847.981
2763,43_13.tif_C2:Nucleus-C2,1.896,2544.768
2764,43_13.tif_C2:Intersection-C2,0.531,2742.483
2765,43_13.tif_C1:Nucleus-C1,1.923,3085.224
2766,43_13.tif_C1:Intersection-C1,0.504,3218.582
2767,43_14.tif_C2:Nucleus-C2,1.823,2472.417
2768,43_14.tif_C2:Intersection-C2,0.522,2857.649
2769,43_14.tif_C1:Nucleus-C1,1.878,2976.985
2770,43_14.tif_C1:Intersection-C1,0.568,3381.613
2771,43_15.tif_C2:Nucleus-C2,2.006,2330.927
2772,43_15.tif_C2:Intersection-C2,0.641,2432.000
2773,43_15.tif_C1:Nucleus-C1,1.859,3022.823
2774,43_15.tif_C1:Intersection-C1,0.550,3172.000
2775,43_16.tif_C2:Nucleus-C2,2.070,2355.438
2776,43_16.tif_C2:Intersection-C2,0.696,2618.395
2777,43_16.tif_C1:Nucleus-C1,1.923,3127.019
2778,43_16.tif_C1:Intersection-C1,0.550,3660.050
2779,43_17.tif_C2:Nucleus-C2,1.969,2325.977
2780,43_17.tif_C2:Intersection-C2,0.678,2363.108
2781,43_17.tif_C1:Nucleus-C1,1.704,3143.124
2782,43_17.tif_C1:Intersection-C1,0.467,3519.157
2783,43_18.tif_C2:Nucleus-C2,2.171,2250.186
2784,43_18.tif_C2:Intersection-C2,0.733,2444.225
2785,43_18.tif_C1:Nucleus-C1,2.024,3002.964
2786,43_18.tif_C1:Intersection-C1,0.595,3071.954
2787,43_19.tif_C2:Nucleus-C2,2.207,2124.942
2788,43_19.tif_C2:Intersection-C2,0.760,2318.506
2789,43_19.tif_C1:Nucleus-C1,1.878,2934.229
2790,43_19.tif_C1:Intersection-C1,0.742,3147.531
2791,43_20.tif_C2:Nucleus-C2,2.162,2221.097
2792,43_20.tif_C2:Intersection-C2,0.623,2507.382
2793,43_20.tif_C1:Nucleus-C1,2.042,3111.498
2794,43_20.tif_C1:Intersection-C1,0.714,3555.051
2795,45_00.tif_C2:Nucleus-C2,1.566,2371.374
2796,45_00.tif_C2:Intersection-C2,0.394,2367.628
2797,45_00.tif_C1:Nucleus-C1,1.493,2342.718
2798,45_00.tif_C1:Intersection-C1,0.293,2151.719
2799,45_01.tif_C2:Nucleus-C2,1.658,2319.613
2800,45_01.tif_C2:Intersection-C2,0.485,2378.377
2801,45_01.tif_C1:Nucleus-C1,1.823,2230.869
2802,45_01.tif_C1:Intersection-C1,0.467,2548.569
2803,45_02.tif_C2:Nucleus-C2,1.649,2360.989
2804,45_02.tif_C2:Intersection-C2,0.540,2358.831
2805,45_02.tif_C1:Nucleus-C1,1.493,2413.681
2806,45_02.tif_C1:Intersection-C1,0.412,2313.800
2807,45_03.tif_C2:Nucleus-C2,1.447,2371.557
2808,45_03.tif_C2:Intersection-C2,0.394,2492.628
2809,45_03.tif_C1:Nucleus-C1,1.420,2504.929
2810,45_03.tif_C1:Intersection-C1,0.348,2448.526
2811,45_04.tif_C2:Nucleus-C2,1.328,2486.000
2812,45_04.tif_C2:Intersection-C2,0.357,2535.795
2813,45_04.tif_C1:Nucleus-C1,1.511,2433.982
2814,45_04.tif_C1:Intersection-C1,0.403,2573.205
2815,45_05.tif_C2:Nucleus-C2,1.594,2210.138
2816,45_05.tif_C2:Intersection-C2,0.550,2288.700
2817,45_05.tif_C1:Nucleus-C1,1.603,2322.686
2818,45_05.tif_C1:Intersection-C1,0.467,2338.490
2819,45_06.tif_C2:Nucleus-C2,1.429,2357.244
2820,45_06.tif_C2:Intersection-C2,0.467,2467.059
2821,45_06.tif_C1:Nucleus-C1,1.557,2271.429
2822,45_06.tif_C1:Intersection-C1,0.412,2529.978
2823,45_07.tif_C2:Nucleus-C2,1.612,2139.324
2824,45_07.tif_C2:Intersection-C2,0.550,2119.650
2825,45_07.tif_C1:Nucleus-C1,1.383,2396.543
2826,45_07.tif_C1:Intersection-C1,0.467,2666.275
2827,45_08.tif_C2:Nucleus-C2,1.658,2112.066
2828,45_08.tif_C2:Intersection-C2,0.550,2267.083
2829,45_08.tif_C1:Nucleus-C1,1.612,2262.812
2830,45_08.tif_C1:Intersection-C1,0.559,2436.541
2831,45_09.tif_C2:Nucleus-C2,1.676,2145.667
2832,45_09.tif_C2:Intersection-C2,0.815,2310.865
2833,45_09.tif_C1:Nucleus-C1,1.392,2576.125
2834,45_09.tif_C1:Intersection-C1,0.687,2769.213
2835,45_10.tif_C2:Nucleus-C2,1.511,2284.667
2836,45_10.tif_C2:Intersection-C2,0.815,2478.112
2837,45_10.tif_C1:Nucleus-C1,1.438,2386.522
2838,45_10.tif_C1:Intersection-C1,0.687,2677.253
2839,45_11.tif_C2:Nucleus-C2,1.383,2305.960
2840,45_11.tif_C2:Intersection-C2,0.815,2445.067
2841,45_11.tif_C1:Nucleus-C1,1.356,2502.486
2842,45_11.tif_C1:Intersection-C1,0.586,2716.031
2843,45_12.tif_C2:Nucleus-C2,1.236,2360.156
2844,45_12.tif_C2:Intersection-C2,0.943,2561.534
2845,45_12.tif_C1:Nucleus-C1,1.044,2881.746
2846,45_12.tif_C1:Intersection-C1,0.705,3156.792
2847,45_13.tif_C2:Nucleus-C2,1.191,2363.985
2848,45_13.tif_C2:Intersection-C2,0.815,2492.494
2849,45_13.tif_C1:Nucleus-C1,1.182,2423.411
2850,45_13.tif_C1:Intersection-C1,0.595,2623.462
2851,45_14.tif_C2:Nucleus-C2,1.154,2366.770
2852,45_14.tif_C2:Intersection-C2,0.641,2492.500
2853,45_14.tif_C1:Nucleus-C1,1.200,2534.641
2854,45_14.tif_C1:Intersection-C1,0.394,2486.116
2855,45_15.tif_C2:Nucleus-C2,1.328,2350.255
2856,45_15.tif_C2:Intersection-C2,0.714,2585.090
2857,45_15.tif_C1:Nucleus-C1,1.081,2942.441
2858,45_15.tif_C1:Intersection-C1,0.476,3123.538
2859,45_16.tif_C2:Nucleus-C2,1.172,2468.500
2860,45_16.tif_C2:Intersection-C2,0.678,2613.541
2861,45_16.tif_C1:Nucleus-C1,1.026,2886.232
2862,45_16.tif_C1:Intersection-C1,0.513,2933.571
2863,45_17.tif_C2:Nucleus-C2,1.154,2415.183
2864,45_17.tif_C2:Intersection-C2,0.669,2513.630
2865,45_17.tif_C1:Nucleus-C1,1.163,2850.197
2866,45_17.tif_C1:Intersection-C1,0.559,2903.852
2867,45_18.tif_C2:Nucleus-C2,1.291,2074.128
2868,45_18.tif_C2:Intersection-C2,0.898,2248.724
2869,45_18.tif_C1:Nucleus-C1,1.255,2612.015
2870,45_18.tif_C1:Intersection-C1,0.760,2772.434
2871,45_19.tif_C2:Nucleus-C2,1.182,2182.450
2872,45_19.tif_C2:Intersection-C2,0.760,2364.952
2873,45_19.tif_C1:Nucleus-C1,1.291,2519.482
2874,45_19.tif_C1:Intersection-C1,0.724,2792.937
2875,45_20.tif_C2:Nucleus-C2,1.264,1990.884
2876,45_20.tif_C2:Intersection-C2,0.980,2061.897
2877,45_20.tif_C1:Nucleus-C1,1.145,2608.424
2878,45_20.tif_C1:Intersection-C1,0.769,2684.476
2879,47_01.tif_C2:Nucleus-C2,2.152,2579.855
2880,47_01.tif_C2:Intersection-C2,0.366,2378.200
2881,47_02.tif_C2:Nucleus-C2,1.978,2612.194
2882,47_02.tif_C2:Intersection-C2,0.293,2351.062
2883,47_02.tif_C1:Nucleus-C1,2.024,2395.271
2884,47_02.tif_C1:Intersection-C1,0.137,2076.400
2885,47_03.tif_C2:Nucleus-C2,2.198,2478.867
2886,47_03.tif_C2:Intersection-C2,0.403,2561.409
2887,47_03.tif_C1:Nucleus-C1,2.134,2395.206
2888,47_03.tif_C1:Intersection-C1,0.293,1962.344
2889,47_04.tif_C2:Nucleus-C2,2.097,2586.048
2890,47_04.tif_C2:Intersection-C2,0.504,2570.382
2891,47_04.tif_C1:Nucleus-C1,1.896,2561.304
2892,47_04.tif_C1:Intersection-C1,0.256,2284.714
2893,47_05.tif_C2:Nucleus-C2,2.299,2526.171
2894,47_05.tif_C2:Intersection-C2,0.577,2404.444
2895,47_05.tif_C1:Nucleus-C1,2.070,2555.819
2896,47_05.tif_C1:Intersection-C1,0.284,2280.903
2897,47_06.tif_C2:Nucleus-C2,2.125,2406.190
2898,47_06.tif_C2:Intersection-C2,0.595,2226.631
2899,47_06.tif_C1:Nucleus-C1,2.015,2337.227
2900,47_06.tif_C1:Intersection-C1,0.385,1902.786
2901,47_07.tif_C2:Nucleus-C2,2.363,2382.589
2902,47_07.tif_C2:Intersection-C2,0.696,2330.789
2903,47_07.tif_C1:Nucleus-C1,2.143,2292.090
2904,47_07.tif_C1:Intersection-C1,0.412,2248.733
2905,47_08.tif_C2:Nucleus-C2,2.482,2287.417
2906,47_08.tif_C2:Intersection-C2,0.879,2388.729
2907,47_08.tif_C1:Nucleus-C1,2.207,2298.129
2908,47_08.tif_C1:Intersection-C1,0.659,2309.861
2909,47_09.tif_C2:Nucleus-C2,2.180,2418.483
2910,47_09.tif_C2:Intersection-C2,0.724,2492.494
2911,47_10.tif_C2:Nucleus-C2,2.180,2441.899
2912,47_10.tif_C2:Intersection-C2,0.540,2483.475
2913,47_10.tif_C1:Nucleus-C1,1.988,2435.982
2914,47_10.tif_C1:Intersection-C1,0.339,2484.622
2915,47_11.tif_C2:Nucleus-C2,2.271,2318.585
2916,47_11.tif_C2:Intersection-C2,0.586,2193.312
2917,47_11.tif_C1:Nucleus-C1,2.216,2403.917
2918,47_11.tif_C1:Intersection-C1,0.403,2563.523
2919,47_12.tif_C2:Nucleus-C2,2.143,2466.868
2920,47_12.tif_C2:Intersection-C2,0.476,2623.423
2921,47_12.tif_C1:Nucleus-C1,2.024,2524.462
2922,47_12.tif_C1:Intersection-C1,0.266,2338.310
2923,47_13.tif_C2:Nucleus-C2,2.189,2257.130
2924,47_13.tif_C2:Intersection-C2,0.394,2227.512
2925,47_13.tif_C1:Nucleus-C1,1.960,2481.645
2926,47_13.tif_C1:Intersection-C1,0.174,2304.579
2927,47_14.tif_C2:Nucleus-C2,2.216,2339.459
2928,47_14.tif_C2:Intersection-C2,0.430,2393.468
2929,47_14.tif_C1:Nucleus-C1,2.052,2451.549
2930,47_14.tif_C1:Intersection-C1,0.201,2491.955
2931,47_15.tif_C2:Nucleus-C2,2.171,2252.443
2932,47_15.tif_C2:Intersection-C2,0.614,2237.896
2933,47_15.tif_C1:Nucleus-C1,2.097,2351.921
2934,47_15.tif_C1:Intersection-C1,0.403,2440.023
2935,47_16.tif_C2:Nucleus-C2,2.317,2128.123
2936,47_16.tif_C2:Intersection-C2,0.531,2181.293
2937,47_19.tif_C2:Nucleus-C2,2.336,2060.145
2938,47_19.tif_C2:Intersection-C2,0.705,2112.078
2939,47_19.tif_C1:Nucleus-C1,2.189,2354.004
2940,47_19.tif_C1:Intersection-C1,0.412,2564.089
2941,47_20.tif_C2:Nucleus-C2,2.372,2090.185
2942,47_20.tif_C2:Intersection-C2,0.522,2020.018
2943,47_20.tif_C1:Nucleus-C1,2.226,2369.975
2944,47_20.tif_C1:Intersection-C1,0.293,2508.062
2945,49_00.tif_C2:Nucleus-C2,1.374,1926.067
2946,49_00.tif_C2:Intersection-C2,0.504,1956.018
2947,49_00.tif_C1:Nucleus-C1,1.484,1836.562
2948,49_00.tif_C1:Intersection-C1,0.376,2144.439
2949,49_01.tif_C2:Nucleus-C2,1.704,1694.075
2950,49_01.tif_C2:Intersection-C2,0.430,1773.064
2951,49_01.tif_C1:Nucleus-C1,1.456,1862.465
2952,49_01.tif_C1:Intersection-C1,0.321,1896.543
2953,49_02.tif_C2:Nucleus-C2,1.511,1818.491
2954,49_02.tif_C2:Intersection-C2,0.531,1912.069
2955,49_02.tif_C1:Nucleus-C1,1.319,1955.097
2956,49_02.tif_C1:Intersection-C1,0.385,2051.619
2957,49_03.tif_C2:Nucleus-C2,1.392,1870.789
2958,49_03.tif_C2:Intersection-C2,0.376,1903.512
2959,49_03.tif_C1:Nucleus-C1,1.310,2064.063
2960,49_03.tif_C1:Intersection-C1,0.211,1873.000
2961,49_04.tif_C2:Nucleus-C2,1.356,1926.365
2962,49_04.tif_C2:Intersection-C2,0.485,1997.906
2963,49_04.tif_C1:Nucleus-C1,1.310,1969.315
2964,49_04.tif_C1:Intersection-C1,0.339,1875.297
2965,49_05.tif_C2:Nucleus-C2,1.410,1812.610
2966,49_05.tif_C2:Intersection-C2,0.430,1796.553
2967,49_05.tif_C1:Nucleus-C1,1.429,2058.224
2968,49_05.tif_C1:Intersection-C1,0.266,1929.069
2969,49_06.tif_C2:Nucleus-C2,1.273,1868.266
2970,49_06.tif_C2:Intersection-C2,0.321,1932.257
2971,49_06.tif_C1:Nucleus-C1,1.630,1847.056
2972,49_06.tif_C1:Intersection-C1,0.357,1741.974
2973,49_07.tif_C2:Nucleus-C2,1.456,1758.912
