 ,Label,Area,Mean
2261,50_15.tif_C1:Intersection-C1,0.476,1637.577
2262,50_16.tif_C2:Nucleus-C2,2.537,1634.267
2263,50_16.tif_C2:Intersection-C2,0.696,1706.342
2264,50_16.tif_C1:Nucleus-C1,2.281,1761.703
2265,50_16.tif_C1:Intersection-C1,0.595,1742.062
2266,50_17.tif_C2:Nucleus-C2,2.794,1596.656
2267,50_17.tif_C2:Intersection-C2,0.934,1718.843
2268,50_17.tif_C1:Nucleus-C1,2.143,1756.363
2269,50_17.tif_C1:Intersection-C1,0.641,1881.900
2270,50_18.tif_C2:Nucleus-C2,2.391,1630.693
2271,50_18.tif_C2:Intersection-C2,0.632,1749.768
2272,50_18.tif_C1:Nucleus-C1,2.354,1711.953
2273,50_18.tif_C1:Intersection-C1,0.650,1704.085
2274,50_19.tif_C2:Nucleus-C2,2.445,1619.337
2275,50_19.tif_C2:Intersection-C2,0.751,1667.890
2276,50_19.tif_C1:Nucleus-C1,2.345,1705.176
2277,50_19.tif_C1:Intersection-C1,0.632,1702.928
2278,50_20.tif_C2:Nucleus-C2,2.455,1609.336
2279,50_20.tif_C2:Intersection-C2,0.440,1569.688
2280,50_20.tif_C1:Nucleus-C1,2.500,1673.425
2281,50_20.tif_C1:Intersection-C1,0.421,1606.261
2282,52_00.tif_C2:Nucleus-C2,2.812,1821.218
2283,52_00.tif_C2:Intersection-C2,1.007,2031.445
2284,52_00.tif_C1:Nucleus-C1,3.178,1809.983
2285,52_00.tif_C1:Intersection-C1,0.998,2003.394
2286,52_01.tif_C2:Nucleus-C2,2.748,1822.140
2287,52_01.tif_C2:Intersection-C2,1.017,2050.387
2288,52_01.tif_C1:Nucleus-C1,2.638,1871.997
2289,52_01.tif_C1:Intersection-C1,1.026,2194.241
2290,52_02.tif_C2:Nucleus-C2,2.711,1793.497
2291,52_02.tif_C2:Intersection-C2,1.026,1957.562
2292,52_02.tif_C1:Nucleus-C1,2.363,1940.353
2293,52_02.tif_C1:Intersection-C1,1.026,2167.741
2294,52_03.tif_C2:Nucleus-C2,2.794,1799.639
2295,52_03.tif_C2:Intersection-C2,1.026,2083.902
2296,52_03.tif_C1:Nucleus-C1,2.720,1871.367
2297,52_03.tif_C1:Intersection-C1,1.026,2232.571
2298,52_04.tif_C2:Nucleus-C2,2.684,1792.133
2299,52_04.tif_C2:Intersection-C2,1.026,1916.688
2300,52_04.tif_C1:Nucleus-C1,2.766,1838.368
2301,52_04.tif_C1:Intersection-C1,0.998,2047.798
2302,52_05.tif_C2:Nucleus-C2,2.647,1806.955
2303,52_05.tif_C2:Intersection-C2,0.843,1841.511
2304,52_05.tif_C1:Nucleus-C1,3.087,1762.089
2305,52_05.tif_C1:Intersection-C1,1.026,1877.562
2306,52_06.tif_C2:Nucleus-C2,2.748,1780.137
2307,52_06.tif_C2:Intersection-C2,0.916,1861.630
2308,52_06.tif_C1:Nucleus-C1,2.445,1878.071
2309,52_06.tif_C1:Intersection-C1,0.971,1969.858
2310,52_07.tif_C2:Nucleus-C2,2.555,1802.502
2311,52_07.tif_C2:Intersection-C2,0.998,2024.881
2312,52_07.tif_C1:Nucleus-C1,2.271,1936.415
2313,52_07.tif_C1:Intersection-C1,0.989,2123.843
2314,52_08.tif_C2:Nucleus-C2,2.748,1764.523
2315,52_08.tif_C2:Intersection-C2,0.971,1935.651
2316,52_08.tif_C1:Nucleus-C1,2.729,1862.483
2317,52_08.tif_C1:Intersection-C1,1.007,1990.973
2318,52_09.tif_C2:Nucleus-C2,2.977,1697.446
2319,52_09.tif_C2:Intersection-C2,0.953,1784.279
2320,52_09.tif_C1:Nucleus-C1,2.720,1850.919
2321,52_09.tif_C1:Intersection-C1,0.788,1927.686
2322,52_10.tif_C2:Nucleus-C2,2.848,1698.823
2323,52_10.tif_C2:Intersection-C2,0.998,1862.633
2324,52_10.tif_C1:Nucleus-C1,2.565,1881.468
2325,52_10.tif_C1:Intersection-C1,0.870,1985.274
2326,52_11.tif_C2:Nucleus-C2,3.251,1634.696
2327,52_11.tif_C2:Intersection-C2,0.843,1649.250
2328,52_11.tif_C1:Nucleus-C1,2.794,1801.338
2329,52_11.tif_C1:Intersection-C1,0.550,1849.767
2330,52_12.tif_C2:Nucleus-C2,2.784,1726.780
2331,52_12.tif_C2:Intersection-C2,1.017,1945.225
2332,52_12.tif_C1:Nucleus-C1,2.812,1814.381
2333,52_12.tif_C1:Intersection-C1,1.007,1918.618
2334,52_13.tif_C2:Nucleus-C2,2.510,1733.018
2335,52_13.tif_C2:Intersection-C2,0.806,1825.091
2336,52_13.tif_C1:Nucleus-C1,2.665,1859.773
2337,52_13.tif_C1:Intersection-C1,0.696,1937.171
2338,52_14.tif_C2:Nucleus-C2,2.757,1678.296
2339,52_14.tif_C2:Intersection-C2,1.026,1864.366
2340,52_14.tif_C1:Nucleus-C1,2.555,1872.409
2341,52_14.tif_C1:Intersection-C1,1.026,2152.205
2342,52_15.tif_C2:Nucleus-C2,2.619,1703.517
2343,52_15.tif_C2:Intersection-C2,0.971,1858.245
2344,52_15.tif_C1:Nucleus-C1,2.427,1896.940
2345,52_15.tif_C1:Intersection-C1,1.007,2087.627
2346,52_16.tif_C2:Nucleus-C2,2.986,1614.307
2347,52_16.tif_C2:Intersection-C2,0.971,1782.660
2348,52_16.tif_C1:Nucleus-C1,2.629,1821.056
2349,52_16.tif_C1:Intersection-C1,1.017,2073.324
2350,52_17.tif_C2:Nucleus-C2,2.794,1635.167
2351,52_17.tif_C2:Intersection-C2,0.797,1731.954
2352,52_17.tif_C1:Nucleus-C1,2.913,1783.346
2353,52_17.tif_C1:Intersection-C1,0.833,1834.022
2354,52_18.tif_C2:Nucleus-C2,2.958,1628.300
2355,52_18.tif_C2:Intersection-C2,0.925,1794.614
2356,52_18.tif_C1:Nucleus-C1,2.656,1841.262
2357,52_18.tif_C1:Intersection-C1,1.026,2005.027
2358,52_19.tif_C2:Nucleus-C2,2.592,1631.332
2359,52_19.tif_C2:Intersection-C2,1.007,1819.264
2360,52_19.tif_C1:Nucleus-C1,2.510,1816.270
2361,52_19.tif_C1:Intersection-C1,1.026,2122.598
2362,52_20.tif_C2:Nucleus-C2,2.381,1661.954
2363,52_20.tif_C2:Intersection-C2,0.586,1722.422
2364,52_20.tif_C1:Nucleus-C1,2.363,1861.605
2365,52_20.tif_C1:Intersection-C1,0.724,1935.127
2366,53_00.tif_C2:Nucleus-C2,3.316,1810.983
2367,53_00.tif_C2:Intersection-C2,0.852,1786.473
2368,53_00.tif_C1:Nucleus-C1,2.867,2106.470
2369,53_00.tif_C1:Intersection-C1,0.513,1940.018
2370,53_01.tif_C2:Nucleus-C2,2.876,1874.860
2371,53_01.tif_C2:Intersection-C2,0.769,1778.798
2372,53_01.tif_C1:Nucleus-C1,2.885,2129.606
2373,53_01.tif_C1:Intersection-C1,0.577,1893.032
2374,53_02.tif_C2:Nucleus-C2,2.968,1843.818
2375,53_02.tif_C2:Intersection-C2,0.650,1775.042
2376,53_02.tif_C1:Nucleus-C1,2.821,2139.211
2377,53_02.tif_C1:Intersection-C1,0.421,1946.239
2378,53_03.tif_C2:Nucleus-C2,3.352,1790.306
2379,53_03.tif_C2:Intersection-C2,0.907,1865.747
2380,53_03.tif_C1:Nucleus-C1,2.858,2123.962
2381,53_03.tif_C1:Intersection-C1,0.769,2111.321
2382,53_04.tif_C2:Nucleus-C2,2.876,1850.525
2383,53_04.tif_C2:Intersection-C2,0.632,1797.826
2384,53_04.tif_C1:Nucleus-C1,2.885,2084.984
2385,53_04.tif_C1:Intersection-C1,0.476,1981.577
2386,53_05.tif_C2:Nucleus-C2,3.151,1788.581
2387,53_05.tif_C2:Intersection-C2,0.769,1816.619
2388,53_05.tif_C1:Nucleus-C1,2.729,2097.728
2389,53_05.tif_C1:Intersection-C1,0.595,1980.846
2390,53_06.tif_C2:Nucleus-C2,2.977,1818.588
2391,53_06.tif_C2:Intersection-C2,0.806,1922.432
2392,53_06.tif_C1:Nucleus-C1,2.693,2120.966
2393,53_06.tif_C1:Intersection-C1,0.650,2084.437
2394,53_07.tif_C2:Nucleus-C2,3.114,1769.285
2395,53_07.tif_C2:Intersection-C2,0.852,1786.323
2396,53_07.tif_C1:Nucleus-C1,2.848,2060.016
2397,53_07.tif_C1:Intersection-C1,0.678,1950.041
2398,53_08.tif_C2:Nucleus-C2,3.334,1720.374
2399,53_08.tif_C2:Intersection-C2,1.017,1890.459
2400,53_08.tif_C1:Nucleus-C1,2.574,2130.509
2401,53_08.tif_C1:Intersection-C1,0.815,2167.955
2402,53_09.tif_C2:Nucleus-C2,3.261,1744.295
2403,53_09.tif_C2:Intersection-C2,0.907,1733.616
2404,53_09.tif_C1:Nucleus-C1,3.105,2024.032
2405,53_09.tif_C1:Intersection-C1,0.650,1935.648
2406,53_10.tif_C2:Nucleus-C2,3.306,1719.163
2407,53_10.tif_C2:Intersection-C2,0.861,1770.617
2408,53_10.tif_C1:Nucleus-C1,2.958,2082.248
2409,53_10.tif_C1:Intersection-C1,0.678,2022.446
2410,53_11.tif_C2:Nucleus-C2,2.968,1739.216
2411,53_11.tif_C2:Intersection-C2,1.017,1908.198
2412,53_11.tif_C1:Nucleus-C1,2.968,2049.747
2413,53_11.tif_C1:Intersection-C1,0.980,2177.168
2414,53_12.tif_C2:Nucleus-C2,3.215,1682.590
2415,53_12.tif_C2:Intersection-C2,0.760,1718.036
2416,53_12.tif_C1:Nucleus-C1,2.876,2039.019
2417,53_12.tif_C1:Intersection-C1,0.614,2048.552
2418,53_13.tif_C2:Nucleus-C2,2.968,1712.756
2419,53_13.tif_C2:Intersection-C2,0.724,1596.709
2420,53_13.tif_C1:Nucleus-C1,2.674,2109.870
2421,53_13.tif_C1:Intersection-C1,0.458,2012.020
2422,53_14.tif_C2:Nucleus-C2,3.151,1673.875
2423,53_14.tif_C2:Intersection-C2,0.742,1620.580
2424,53_14.tif_C1:Nucleus-C1,2.775,2069.030
2425,53_14.tif_C1:Intersection-C1,0.577,1938.302
2426,53_15.tif_C2:Nucleus-C2,3.242,1670.381
2427,53_15.tif_C2:Intersection-C2,0.833,1735.319
2428,53_15.tif_C1:Nucleus-C1,2.839,2021.465
2429,53_15.tif_C1:Intersection-C1,0.714,1919.038
2430,53_16.tif_C2:Nucleus-C2,2.711,1736.632
2431,53_16.tif_C2:Intersection-C2,0.751,1743.866
2432,53_16.tif_C1:Nucleus-C1,2.400,2122.966
2433,53_16.tif_C1:Intersection-C1,0.632,2075.768
2434,53_17.tif_C2:Nucleus-C2,2.812,1682.114
2435,53_17.tif_C2:Intersection-C2,1.007,1822.309
2436,53_17.tif_C1:Nucleus-C1,2.766,2053.421
2437,53_17.tif_C1:Intersection-C1,0.943,2226.437
2438,53_18.tif_C2:Nucleus-C2,2.867,1683.390
2439,53_18.tif_C2:Intersection-C2,0.971,1785.349
2440,53_18.tif_C1:Nucleus-C1,2.354,2162.992
2441,53_18.tif_C1:Intersection-C1,0.879,2202.677
2442,53_19.tif_C2:Nucleus-C2,3.105,1648.097
2443,53_19.tif_C2:Intersection-C2,0.888,1807.082
2444,53_19.tif_C1:Nucleus-C1,2.262,2149.093
2445,53_19.tif_C1:Intersection-C1,0.916,2353.270
2446,53_20.tif_C2:Nucleus-C2,2.784,1664.109
2447,53_20.tif_C2:Intersection-C2,0.925,1729.653
2448,53_20.tif_C1:Nucleus-C1,2.519,2080.513
2449,53_20.tif_C1:Intersection-C1,0.815,2206.775
2450,54_00.tif_C2:Nucleus-C2,3.087,1816.813
2451,54_00.tif_C2:Intersection-C2,0.577,1783.333
2452,54_00.tif_C1:Nucleus-C1,3.261,1762.874
2453,54_00.tif_C1:Intersection-C1,0.595,1715.062
2454,54_01.tif_C2:Nucleus-C2,3.050,1865.000
2455,54_01.tif_C2:Intersection-C2,0.833,1860.945
2456,54_01.tif_C1:Nucleus-C1,3.169,1762.014
2457,54_01.tif_C1:Intersection-C1,0.953,1761.413
2458,54_02.tif_C2:Nucleus-C2,2.903,1851.013
2459,54_02.tif_C2:Intersection-C2,0.641,1843.814
2460,54_02.tif_C1:Nucleus-C1,3.270,1741.207
2461,54_02.tif_C1:Intersection-C1,0.687,1719.053
2462,54_03.tif_C2:Nucleus-C2,2.931,1841.466
2463,54_03.tif_C2:Intersection-C2,0.495,1666.685
2464,54_03.tif_C1:Nucleus-C1,2.913,1801.670
2465,54_03.tif_C1:Intersection-C1,0.522,1638.088
2466,54_04.tif_C2:Nucleus-C2,3.068,1790.857
2467,54_04.tif_C2:Intersection-C2,0.824,1798.000
2468,54_04.tif_C1:Nucleus-C1,3.142,1740.224
2469,54_04.tif_C1:Intersection-C1,0.843,1752.761
2470,54_05.tif_C2:Nucleus-C2,3.041,1791.563
2471,54_05.tif_C2:Intersection-C2,0.861,1763.468
2472,54_05.tif_C1:Nucleus-C1,2.977,1792.422
2473,54_05.tif_C1:Intersection-C1,0.806,1882.557
2474,54_06.tif_C2:Nucleus-C2,3.123,1775.460
2475,54_06.tif_C2:Intersection-C2,0.659,1679.069
2476,54_06.tif_C1:Nucleus-C1,2.665,1816.052
2477,54_06.tif_C1:Intersection-C1,0.504,1702.273
2478,54_07.tif_C2:Nucleus-C2,3.187,1760.690
2479,54_07.tif_C2:Intersection-C2,0.623,1656.544
2480,54_07.tif_C1:Nucleus-C1,3.361,1695.204
2481,54_07.tif_C1:Intersection-C1,0.614,1652.403
2482,54_08.tif_C2:Nucleus-C2,3.032,1751.502
2483,54_08.tif_C2:Intersection-C2,0.485,1706.019
2484,54_08.tif_C1:Nucleus-C1,3.233,1752.544
2485,54_08.tif_C1:Intersection-C1,0.650,1623.732
2486,54_09.tif_C2:Nucleus-C2,2.812,1745.430
2487,54_09.tif_C2:Intersection-C2,0.311,1504.206
2488,54_09.tif_C1:Nucleus-C1,2.858,1764.202
2489,54_09.tif_C1:Intersection-C1,0.302,1463.424
2490,54_10.tif_C2:Nucleus-C2,2.409,1802.289
2491,54_10.tif_C2:Intersection-C2,0.247,1487.333
2492,54_10.tif_C1:Nucleus-C1,2.619,1784.042
2493,54_10.tif_C1:Intersection-C1,0.238,1443.500
2494,54_11.tif_C2:Nucleus-C2,3.123,1699.258
2495,54_11.tif_C2:Intersection-C2,0.696,1610.303
2496,54_11.tif_C1:Nucleus-C1,3.096,1762.908
2497,54_11.tif_C1:Intersection-C1,0.522,1686.930
2498,54_12.tif_C2:Nucleus-C2,2.903,1707.281
2499,54_12.tif_C2:Intersection-C2,0.522,1494.789
2500,54_12.tif_C1:Nucleus-C1,2.931,1750.431
2501,54_12.tif_C1:Intersection-C1,0.403,1649.341
2502,54_13.tif_C2:Nucleus-C2,2.702,1748.929
2503,54_13.tif_C2:Intersection-C2,0.394,1523.907
2504,54_13.tif_C1:Nucleus-C1,2.546,1830.259
2505,54_13.tif_C1:Intersection-C1,0.376,1535.122
2506,54_14.tif_C2:Nucleus-C2,3.004,1653.177
2507,54_14.tif_C2:Intersection-C2,0.641,1556.714
2508,54_14.tif_C1:Nucleus-C1,3.077,1724.333
2509,54_14.tif_C1:Intersection-C1,0.568,1577.161
2510,54_15.tif_C2:Nucleus-C2,3.132,1634.991
2511,54_15.tif_C2:Intersection-C2,0.485,1469.472
2512,54_15.tif_C1:Nucleus-C1,2.784,1765.184
2513,54_15.tif_C1:Intersection-C1,0.357,1579.795
2514,54_16.tif_C2:Nucleus-C2,3.077,1642.753
2515,54_16.tif_C2:Intersection-C2,0.595,1570.785
2516,54_16.tif_C1:Nucleus-C1,3.242,1717.678
2517,54_16.tif_C1:Intersection-C1,0.659,1639.931
2518,54_17.tif_C2:Nucleus-C2,2.977,1646.178
2519,54_17.tif_C2:Intersection-C2,0.861,1724.596
2520,54_17.tif_C1:Nucleus-C1,3.361,1691.725
2521,54_17.tif_C1:Intersection-C1,0.888,1777.680
2522,54_18.tif_C2:Nucleus-C2,3.059,1646.000
2523,54_18.tif_C2:Intersection-C2,0.623,1613.118
2524,54_18.tif_C1:Nucleus-C1,2.968,1768.852
2525,54_18.tif_C1:Intersection-C1,0.540,1713.847
2526,54_19.tif_C2:Nucleus-C2,3.050,1630.204
2527,54_19.tif_C2:Intersection-C2,0.797,1580.460
2528,54_19.tif_C1:Nucleus-C1,2.867,1775.262
2529,54_19.tif_C1:Intersection-C1,0.678,1724.757
2530,54_20.tif_C2:Nucleus-C2,2.940,1591.558
2531,54_20.tif_C2:Intersection-C2,0.760,1661.855
2532,54_20.tif_C1:Nucleus-C1,3.142,1704.128
2533,54_20.tif_C1:Intersection-C1,0.870,1706.832
2534,56_00.tif_C2:Nucleus-C2,2.848,1816.270
2535,56_00.tif_C2:Intersection-C2,0.888,1929.804
2536,56_00.tif_C1:Nucleus-C1,2.665,2117.921
2537,56_00.tif_C1:Intersection-C1,0.751,2162.232
2538,56_01.tif_C2:Nucleus-C2,2.638,1835.490
2539,56_01.tif_C2:Intersection-C2,0.714,1901.038
2540,56_01.tif_C1:Nucleus-C1,2.601,2119.370
2541,56_01.tif_C1:Intersection-C1,0.595,2120.908
2542,56_02.tif_C2:Nucleus-C2,2.729,1810.023
2543,56_02.tif_C2:Intersection-C2,0.678,1847.649
2544,56_02.tif_C1:Nucleus-C1,2.784,2107.257
2545,56_02.tif_C1:Intersection-C1,0.504,2100.836
2546,56_03.tif_C2:Nucleus-C2,2.711,1822.632
2547,56_03.tif_C2:Intersection-C2,0.861,1957.309
2548,56_03.tif_C1:Nucleus-C1,2.409,2167.183
2549,56_03.tif_C1:Intersection-C1,0.714,2361.359
2550,56_04.tif_C2:Nucleus-C2,2.968,1745.432
2551,56_04.tif_C2:Intersection-C2,0.916,1908.230
2552,56_04.tif_C1:Nucleus-C1,2.830,2031.214
2553,56_04.tif_C1:Intersection-C1,0.797,2213.529
2554,56_05.tif_C2:Nucleus-C2,2.821,1747.945
2555,56_05.tif_C2:Intersection-C2,0.650,1802.085
2556,56_05.tif_C1:Nucleus-C1,2.546,2101.917
2557,56_05.tif_C1:Intersection-C1,0.595,2099.354
2558,56_06.tif_C2:Nucleus-C2,3.325,1684.237
2559,56_06.tif_C2:Intersection-C2,0.907,1804.394
2560,56_06.tif_C1:Nucleus-C1,2.848,2033.177
2561,56_06.tif_C1:Intersection-C1,0.733,2080.713
2562,56_07.tif_C2:Nucleus-C2,3.325,1672.477
2563,56_07.tif_C2:Intersection-C2,0.934,1786.216
2564,56_07.tif_C1:Nucleus-C1,2.812,2045.752
2565,56_07.tif_C1:Intersection-C1,0.879,2081.052
2566,56_08.tif_C2:Nucleus-C2,3.316,1651.506
2567,56_08.tif_C2:Intersection-C2,0.962,1682.933
2568,56_08.tif_C1:Nucleus-C1,2.519,2147.513
2569,56_08.tif_C1:Intersection-C1,0.696,2066.171
2570,56_09.tif_C2:Nucleus-C2,2.986,1706.380
2571,56_09.tif_C2:Intersection-C2,0.577,1722.873
2572,56_09.tif_C1:Nucleus-C1,2.601,2092.275
2573,56_09.tif_C1:Intersection-C1,0.550,1910.967
2574,56_10.tif_C2:Nucleus-C2,2.867,1712.725
2575,56_10.tif_C2:Intersection-C2,0.815,1740.562
2576,56_10.tif_C1:Nucleus-C1,2.702,2065.973
2577,56_10.tif_C1:Intersection-C1,0.650,2083.451
2578,56_11.tif_C2:Nucleus-C2,2.867,1653.310
2579,56_11.tif_C2:Intersection-C2,0.705,1616.429
2580,56_11.tif_C1:Nucleus-C1,2.592,2086.396
2581,56_11.tif_C1:Intersection-C1,0.467,1957.216
2582,56_12.tif_C2:Nucleus-C2,2.958,1650.882
2583,56_12.tif_C2:Intersection-C2,0.815,1695.888
2584,56_12.tif_C1:Nucleus-C1,2.391,2098.176
2585,56_12.tif_C1:Intersection-C1,0.522,2126.649
2586,56_13.tif_C2:Nucleus-C2,2.876,1660.073
2587,56_13.tif_C2:Intersection-C2,0.824,1750.400
2588,56_13.tif_C1:Nucleus-C1,2.528,2084.924
2589,56_13.tif_C1:Intersection-C1,0.577,2181.381
2590,56_14.tif_C2:Nucleus-C2,3.316,1588.928
2591,56_14.tif_C2:Intersection-C2,0.815,1532.708
2592,56_14.tif_C1:Nucleus-C1,2.922,1963.693
2593,56_14.tif_C1:Intersection-C1,0.632,1849.710
2594,56_15.tif_C2:Nucleus-C2,2.766,1659.331
2595,56_15.tif_C2:Intersection-C2,0.760,1695.663
2596,56_15.tif_C1:Nucleus-C1,2.757,2027.558
2597,56_15.tif_C1:Intersection-C1,0.604,2017.455
2598,56_16.tif_C2:Nucleus-C2,3.059,1606.904
2599,56_16.tif_C2:Intersection-C2,0.724,1629.253
2600,56_16.tif_C1:Nucleus-C1,2.830,1994.272
2601,56_16.tif_C1:Intersection-C1,0.687,1993.520
2602,56_17.tif_C2:Nucleus-C2,2.684,1646.078
2603,56_17.tif_C2:Intersection-C2,1.007,1787.427
2604,56_17.tif_C1:Nucleus-C1,2.555,2057.197
2605,56_17.tif_C1:Intersection-C1,0.998,2175.761
2606,56_18.tif_C2:Nucleus-C2,3.242,1577.715
2607,56_18.tif_C2:Intersection-C2,1.026,1843.366
2608,56_18.tif_C1:Nucleus-C1,2.372,2101.066
2609,56_18.tif_C1:Intersection-C1,1.026,2398.938
2610,56_19.tif_C2:Nucleus-C2,3.306,1549.402
2611,56_19.tif_C2:Intersection-C2,1.026,1808.125
2612,56_19.tif_C1:Nucleus-C1,2.739,2009.796
2613,56_19.tif_C1:Intersection-C1,1.026,2381.205
2614,56_20.tif_C2:Nucleus-C2,2.986,1571.567
2615,56_20.tif_C2:Intersection-C2,1.026,1848.732
2616,56_20.tif_C1:Nucleus-C1,2.473,2076.170
2617,56_20.tif_C1:Intersection-C1,1.026,2393.196
2618,57_00.tif_C2:Nucleus-C2,3.096,1821.423
2619,57_00.tif_C2:Intersection-C2,1.026,1915.723
2620,57_00.tif_C1:Nucleus-C1,3.068,1791.863
2621,57_00.tif_C1:Intersection-C1,0.953,1839.846
2622,57_01.tif_C2:Nucleus-C2,3.068,1800.913
2623,57_01.tif_C2:Intersection-C2,1.017,2011.784
2624,57_01.tif_C1:Nucleus-C1,2.858,1800.087
2625,57_01.tif_C1:Intersection-C1,0.989,1955.065
2626,57_02.tif_C2:Nucleus-C2,2.931,1821.444
2627,57_02.tif_C2:Intersection-C2,0.934,1915.363
2628,57_02.tif_C1:Nucleus-C1,3.022,1778.024
2629,57_02.tif_C1:Intersection-C1,0.870,1829.189
2630,57_03.tif_C2:Nucleus-C2,3.297,1713.603
2631,57_03.tif_C2:Intersection-C2,1.026,1889.125
2632,57_03.tif_C1:Nucleus-C1,3.077,1745.530
2633,57_03.tif_C1:Intersection-C1,1.007,1801.718
2634,57_04.tif_C2:Nucleus-C2,3.050,1736.168
2635,57_04.tif_C2:Intersection-C2,1.026,1958.955
2636,57_04.tif_C1:Nucleus-C1,3.261,1694.461
2637,57_04.tif_C1:Intersection-C1,1.026,1904.027
2638,57_05.tif_C2:Nucleus-C2,3.407,1648.836
2639,57_05.tif_C2:Intersection-C2,0.779,1611.765
2640,57_05.tif_C1:Nucleus-C1,3.435,1634.771
2641,57_05.tif_C1:Intersection-C1,0.760,1535.193
2642,57_06.tif_C2:Nucleus-C2,3.242,1676.316
2643,57_06.tif_C2:Intersection-C2,1.026,1820.607
2644,57_06.tif_C1:Nucleus-C1,3.682,1623.313
2645,57_06.tif_C1:Intersection-C1,1.026,1761.446
2646,57_07.tif_C2:Nucleus-C2,3.480,1619.532
2647,57_07.tif_C2:Intersection-C2,1.026,1718.598
2648,57_07.tif_C1:Nucleus-C1,3.297,1660.642
2649,57_07.tif_C1:Intersection-C1,1.007,1680.609
2650,57_08.tif_C2:Nucleus-C2,3.059,1712.350
2651,57_08.tif_C2:Intersection-C2,0.916,1702.480
2652,57_08.tif_C1:Nucleus-C1,3.142,1723.303
2653,57_08.tif_C1:Intersection-C1,0.888,1731.588
2654,57_09.tif_C2:Nucleus-C2,3.187,1669.011
2655,57_09.tif_C2:Intersection-C2,0.733,1676.600
2656,57_09.tif_C1:Nucleus-C1,3.096,1692.355
2657,57_09.tif_C1:Intersection-C1,0.769,1595.357
2658,57_10.tif_C2:Nucleus-C2,2.858,1751.811
2659,57_10.tif_C2:Intersection-C2,0.852,1731.398
2660,57_10.tif_C1:Nucleus-C1,3.032,1699.937
2661,57_10.tif_C1:Intersection-C1,0.714,1682.526
2662,57_11.tif_C2:Nucleus-C2,2.977,1705.111
2663,57_11.tif_C2:Intersection-C2,0.550,1684.283
2664,57_11.tif_C1:Nucleus-C1,2.848,1758.074
2665,57_11.tif_C1:Intersection-C1,0.550,1644.883
2666,57_12.tif_C2:Nucleus-C2,3.132,1649.500
2667,57_12.tif_C2:Intersection-C2,0.577,1641.762
2668,57_12.tif_C1:Nucleus-C1,2.922,1741.495
2669,57_12.tif_C1:Intersection-C1,0.421,1753.174
2670,57_13.tif_C2:Nucleus-C2,3.142,1653.700
2671,57_13.tif_C2:Intersection-C2,0.843,1662.152
2672,57_13.tif_C1:Nucleus-C1,3.233,1684.074
2673,57_13.tif_C1:Intersection-C1,0.769,1699.333
2674,57_14.tif_C2:Nucleus-C2,3.059,1658.174
2675,57_14.tif_C2:Intersection-C2,0.495,1621.611
2676,57_14.tif_C1:Nucleus-C1,2.684,1824.075
2677,57_14.tif_C1:Intersection-C1,0.385,1800.095
2678,57_15.tif_C2:Nucleus-C2,3.041,1662.931
2679,57_15.tif_C2:Intersection-C2,0.550,1561.983
2680,57_15.tif_C1:Nucleus-C1,2.839,1798.090
2681,57_15.tif_C1:Intersection-C1,0.376,1722.488
2682,57_16.tif_C2:Nucleus-C2,2.949,1664.643
2683,57_16.tif_C2:Intersection-C2,0.522,1561.088
2684,57_16.tif_C1:Nucleus-C1,2.986,1748.396
2685,57_16.tif_C1:Intersection-C1,0.385,1583.952
2686,57_17.tif_C2:Nucleus-C2,3.206,1613.457
2687,57_17.tif_C2:Intersection-C2,0.550,1502.850
2688,57_17.tif_C1:Nucleus-C1,3.169,1759.367
2689,57_17.tif_C1:Intersection-C1,0.458,1697.900
2690,57_18.tif_C2:Nucleus-C2,3.316,1588.296
2691,57_18.tif_C2:Intersection-C2,0.678,1583.054
2692,57_18.tif_C1:Nucleus-C1,3.572,1649.931
2693,57_18.tif_C1:Intersection-C1,0.632,1622.565
2694,57_19.tif_C2:Nucleus-C2,2.647,1655.761
2695,57_19.tif_C2:Intersection-C2,0.321,1397.257
2696,57_19.tif_C1:Nucleus-C1,2.647,1788.723
2697,57_19.tif_C1:Intersection-C1,0.192,1507.333
2698,57_20.tif_C2:Nucleus-C2,2.739,1610.763
2699,57_20.tif_C2:Intersection-C2,0.705,1585.169
2700,57_20.tif_C1:Nucleus-C1,2.794,1781.502
2701,57_20.tif_C1:Intersection-C1,0.687,1722.293
2702,58_00.tif_C2:Nucleus-C2,2.958,2002.059
2703,58_00.tif_C2:Intersection-C2,0.815,2094.281
2704,58_00.tif_C1:Nucleus-C1,2.528,2195.460
2705,58_00.tif_C1:Intersection-C1,0.852,2325.097
2706,58_01.tif_C2:Nucleus-C2,3.096,1973.609
2707,58_01.tif_C2:Intersection-C2,0.815,2045.157
2708,58_01.tif_C1:Nucleus-C1,2.949,2054.717
2709,58_01.tif_C1:Intersection-C1,0.916,2218.750
2710,58_02.tif_C2:Nucleus-C2,2.739,2047.943
2711,58_02.tif_C2:Intersection-C2,0.577,2105.968
2712,58_02.tif_C1:Nucleus-C1,2.638,2175.972
2713,58_02.tif_C1:Intersection-C1,0.696,2214.579
2714,58_03.tif_C2:Nucleus-C2,2.977,1962.677
2715,58_03.tif_C2:Intersection-C2,0.659,2022.347
2716,58_03.tif_C1:Nucleus-C1,2.903,2110.095
2717,58_03.tif_C1:Intersection-C1,0.797,2191.655
2718,58_04.tif_C2:Nucleus-C2,2.848,1992.740
