 ,Label,Area,Mean
2261,50_02.tif_C1:Nucleus-C1,1.282,2685.079
2262,50_02.tif_C1:Intersection-C1,0.550,2852.650
2263,50_03.tif_C2:Nucleus-C2,1.291,2652.759
2264,50_03.tif_C2:Intersection-C2,0.485,2775.679
2265,50_03.tif_C1:Nucleus-C1,1.145,2730.872
2266,50_03.tif_C1:Intersection-C1,0.403,2753.091
2267,50_04.tif_C2:Nucleus-C2,1.374,2531.053
2268,50_04.tif_C2:Intersection-C2,0.385,2677.405
2269,50_04.tif_C1:Nucleus-C1,1.328,2489.345
2270,50_04.tif_C1:Intersection-C1,0.293,2301.250
2271,50_05.tif_C2:Nucleus-C2,1.145,2719.632
2272,50_05.tif_C2:Intersection-C2,0.595,2942.677
2273,50_05.tif_C1:Nucleus-C1,1.191,2624.415
2274,50_05.tif_C1:Intersection-C1,0.495,2655.130
2275,50_06.tif_C2:Nucleus-C2,1.264,2581.507
2276,50_06.tif_C2:Intersection-C2,0.330,2682.500
2277,50_06.tif_C1:Nucleus-C1,1.154,2604.341
2278,50_06.tif_C1:Intersection-C1,0.229,2461.000
2279,50_07.tif_C2:Nucleus-C2,1.264,2607.913
2280,50_07.tif_C2:Intersection-C2,0.788,2753.849
2281,50_07.tif_C1:Nucleus-C1,1.319,2524.625
2282,50_07.tif_C1:Intersection-C1,0.650,2495.127
2283,50_08.tif_C2:Nucleus-C2,1.328,2471.372
2284,50_08.tif_C2:Intersection-C2,0.412,2427.933
2285,50_08.tif_C1:Nucleus-C1,1.182,2662.264
2286,50_08.tif_C1:Intersection-C1,0.266,2613.448
2287,50_09.tif_C2:Nucleus-C2,1.163,2668.283
2288,50_09.tif_C2:Intersection-C2,0.678,2923.338
2289,50_09.tif_C1:Nucleus-C1,1.209,2663.136
2290,50_09.tif_C1:Intersection-C1,0.669,2727.411
2291,50_10.tif_C2:Nucleus-C2,1.209,2572.515
2292,50_10.tif_C2:Intersection-C2,0.366,2607.150
2293,50_10.tif_C1:Nucleus-C1,1.410,2515.188
2294,50_10.tif_C1:Intersection-C1,0.275,2498.733
2295,50_11.tif_C2:Nucleus-C2,1.255,2487.745
2296,50_11.tif_C2:Intersection-C2,0.385,2531.310
2297,50_11.tif_C1:Nucleus-C1,1.163,2708.008
2298,50_11.tif_C1:Intersection-C1,0.275,2658.567
2299,50_12.tif_C2:Nucleus-C2,1.456,2371.031
2300,50_12.tif_C2:Intersection-C2,0.256,2417.250
2301,50_12.tif_C1:Nucleus-C1,1.273,2486.971
2302,50_12.tif_C1:Intersection-C1,0.238,2327.769
2303,50_13.tif_C2:Nucleus-C2,1.465,2318.400
2304,50_13.tif_C2:Intersection-C2,0.449,2357.694
2305,50_13.tif_C1:Nucleus-C1,1.236,2583.400
2306,50_13.tif_C1:Intersection-C1,0.302,2546.333
2307,50_14.tif_C2:Nucleus-C2,1.438,2480.350
2308,50_14.tif_C2:Intersection-C2,0.440,2636.479
2309,50_14.tif_C1:Nucleus-C1,1.401,2451.686
2310,50_14.tif_C1:Intersection-C1,0.348,2429.974
2311,50_15.tif_C2:Nucleus-C2,1.319,2455.500
2312,50_15.tif_C2:Intersection-C2,0.302,2473.152
2313,50_15.tif_C1:Nucleus-C1,1.301,2449.599
2314,50_15.tif_C1:Intersection-C1,0.220,2552.542
2315,50_16.tif_C2:Nucleus-C2,1.429,2216.506
2316,50_16.tif_C2:Intersection-C2,0.421,2329.587
2317,50_16.tif_C1:Nucleus-C1,1.255,2696.255
2318,50_16.tif_C1:Intersection-C1,0.302,2767.970
2319,50_17.tif_C2:Nucleus-C2,1.456,2190.918
2320,50_17.tif_C2:Intersection-C2,0.540,2539.644
2321,50_17.tif_C1:Nucleus-C1,1.273,2617.705
2322,50_17.tif_C1:Intersection-C1,0.467,2641.627
2323,50_18.tif_C2:Nucleus-C2,1.337,2404.788
2324,50_18.tif_C2:Intersection-C2,0.449,2413.898
2325,50_18.tif_C1:Nucleus-C1,1.319,2670.972
2326,50_18.tif_C1:Intersection-C1,0.339,2579.000
2327,50_19.tif_C2:Nucleus-C2,1.328,2144.159
2328,50_19.tif_C2:Intersection-C2,0.449,2221.918
2329,50_19.tif_C1:Nucleus-C1,1.291,2510.071
2330,50_19.tif_C1:Intersection-C1,0.330,2628.778
2331,50_20.tif_C2:Nucleus-C2,1.511,2143.455
2332,50_20.tif_C2:Intersection-C2,0.302,2011.091
2333,50_20.tif_C1:Nucleus-C1,1.465,2357.113
2334,50_20.tif_C1:Intersection-C1,0.238,2475.462
2335,52_00.tif_C2:Nucleus-C2,1.813,2334.202
2336,52_00.tif_C2:Intersection-C2,0.888,2594.454
2337,52_00.tif_C1:Nucleus-C1,1.786,2523.421
2338,52_00.tif_C1:Intersection-C1,0.843,2603.130
2339,52_01.tif_C2:Nucleus-C2,1.813,2323.904
2340,52_01.tif_C2:Intersection-C2,0.971,2474.660
2341,52_01.tif_C1:Nucleus-C1,1.502,2702.878
2342,52_01.tif_C1:Intersection-C1,0.980,2835.103
2343,52_02.tif_C2:Nucleus-C2,1.658,2342.912
2344,52_02.tif_C2:Intersection-C2,0.907,2358.010
2345,52_02.tif_C1:Nucleus-C1,1.667,2651.681
2346,52_02.tif_C1:Intersection-C1,0.989,2807.028
2347,52_03.tif_C2:Nucleus-C2,1.722,2405.862
2348,52_03.tif_C2:Intersection-C2,1.026,2559.062
2349,52_03.tif_C1:Nucleus-C1,1.667,2702.104
2350,52_03.tif_C1:Intersection-C1,1.026,2982.348
2351,52_04.tif_C2:Nucleus-C2,1.786,2307.462
2352,52_04.tif_C2:Intersection-C2,0.861,2356.340
2353,52_04.tif_C1:Nucleus-C1,1.731,2554.841
2354,52_04.tif_C1:Intersection-C1,0.843,2835.522
2355,52_05.tif_C2:Nucleus-C2,1.649,2389.278
2356,52_05.tif_C2:Intersection-C2,0.559,2424.951
2357,52_05.tif_C1:Nucleus-C1,1.704,2572.478
2358,52_05.tif_C1:Intersection-C1,0.724,2682.051
2359,52_06.tif_C2:Nucleus-C2,1.859,2280.217
2360,52_06.tif_C2:Intersection-C2,0.733,2343.650
2361,52_06.tif_C1:Nucleus-C1,1.374,2804.700
2362,52_06.tif_C1:Intersection-C1,0.650,2821.831
2363,52_07.tif_C2:Nucleus-C2,1.548,2393.018
2364,52_07.tif_C2:Intersection-C2,0.870,2580.042
2365,52_07.tif_C1:Nucleus-C1,1.447,2799.551
2366,52_07.tif_C1:Intersection-C1,0.843,2898.880
2367,52_08.tif_C2:Nucleus-C2,1.749,2329.717
2368,52_08.tif_C2:Intersection-C2,0.824,2553.122
2369,52_08.tif_C1:Nucleus-C1,1.804,2630.934
2370,52_08.tif_C1:Intersection-C1,0.833,2875.044
2371,52_09.tif_C2:Nucleus-C2,1.878,2153.659
2372,52_09.tif_C2:Intersection-C2,0.669,2302.151
2373,52_09.tif_C1:Nucleus-C1,1.667,2658.747
2374,52_09.tif_C1:Intersection-C1,0.540,2811.339
2375,52_10.tif_C2:Nucleus-C2,1.786,2203.410
2376,52_10.tif_C2:Intersection-C2,0.888,2322.835
2377,52_10.tif_C1:Nucleus-C1,1.713,2697.342
2378,52_10.tif_C1:Intersection-C1,0.705,2805.234
2379,52_11.tif_C2:Nucleus-C2,1.795,2216.276
2380,52_11.tif_C2:Intersection-C2,0.522,2279.456
2381,52_11.tif_C1:Nucleus-C1,1.749,2495.079
2382,52_11.tif_C1:Intersection-C1,0.421,2500.500
2383,52_12.tif_C2:Nucleus-C2,2.107,2132.765
2384,52_12.tif_C2:Intersection-C2,0.998,2407.505
2385,52_12.tif_C1:Nucleus-C1,1.667,2511.137
2386,52_12.tif_C1:Intersection-C1,0.769,2493.500
2387,52_13.tif_C2:Nucleus-C2,1.868,2137.275
2388,52_13.tif_C2:Intersection-C2,0.724,2233.582
2389,52_13.tif_C1:Nucleus-C1,1.694,2589.065
2390,52_13.tif_C1:Intersection-C1,0.522,2588.930
2391,52_14.tif_C2:Nucleus-C2,1.786,2122.646
2392,52_14.tif_C2:Intersection-C2,0.925,2280.594
2393,52_14.tif_C1:Nucleus-C1,1.612,2516.722
2394,52_14.tif_C1:Intersection-C1,0.962,2810.819
2395,52_15.tif_C2:Nucleus-C2,1.749,2232.372
2396,52_15.tif_C2:Intersection-C2,0.861,2469.979
2397,52_15.tif_C1:Nucleus-C1,1.594,2710.454
2398,52_15.tif_C1:Intersection-C1,0.852,3025.118
2399,52_16.tif_C2:Nucleus-C2,1.777,2111.763
2400,52_16.tif_C2:Intersection-C2,0.824,2257.744
2401,52_16.tif_C1:Nucleus-C1,1.438,2646.656
2402,52_16.tif_C1:Intersection-C1,0.824,2908.600
2403,52_17.tif_C2:Nucleus-C2,2.006,1921.653
2404,52_17.tif_C2:Intersection-C2,0.678,2119.784
2405,52_17.tif_C1:Nucleus-C1,2.015,2329.459
2406,52_17.tif_C1:Intersection-C1,0.595,2423.908
2407,52_18.tif_C2:Nucleus-C2,1.731,2065.190
2408,52_18.tif_C2:Intersection-C2,0.714,2239.885
2409,52_18.tif_C1:Nucleus-C1,1.520,2663.006
2410,52_18.tif_C1:Intersection-C1,0.769,2779.500
2411,52_19.tif_C2:Nucleus-C2,1.630,2045.079
2412,52_19.tif_C2:Intersection-C2,0.870,2241.832
2413,52_19.tif_C1:Nucleus-C1,1.649,2434.478
2414,52_19.tif_C1:Intersection-C1,1.026,2672.777
2415,52_20.tif_C2:Nucleus-C2,1.685,2076.804
2416,52_20.tif_C2:Intersection-C2,0.476,2121.269
2417,52_20.tif_C1:Nucleus-C1,1.429,2773.237
2418,52_20.tif_C1:Intersection-C1,0.504,2771.418
2419,53_00.tif_C2:Nucleus-C2,1.722,2410.085
2420,53_00.tif_C2:Intersection-C2,0.440,2431.000
2421,53_00.tif_C1:Nucleus-C1,1.841,2917.030
2422,53_00.tif_C1:Intersection-C1,0.284,2642.097
2423,53_01.tif_C2:Nucleus-C2,1.667,2522.396
2424,53_01.tif_C2:Intersection-C2,0.348,2246.526
2425,53_01.tif_C1:Nucleus-C1,1.639,3204.961
2426,53_01.tif_C1:Intersection-C1,0.211,2771.087
2427,53_02.tif_C2:Nucleus-C2,1.575,2502.145
2428,53_02.tif_C2:Intersection-C2,0.266,2428.793
2429,53_02.tif_C1:Nucleus-C1,1.603,3194.526
2430,53_02.tif_C1:Intersection-C1,0.174,2791.368
2431,53_03.tif_C2:Nucleus-C2,1.832,2384.120
2432,53_03.tif_C2:Intersection-C2,0.669,2461.507
2433,53_03.tif_C1:Nucleus-C1,1.841,3024.647
2434,53_03.tif_C1:Intersection-C1,0.513,3019.000
2435,53_04.tif_C2:Nucleus-C2,1.612,2457.170
2436,53_04.tif_C2:Intersection-C2,0.302,2345.242
2437,53_04.tif_C1:Nucleus-C1,1.667,3043.335
2438,53_04.tif_C1:Intersection-C1,0.229,2876.280
2439,53_05.tif_C2:Nucleus-C2,1.823,2344.111
2440,53_05.tif_C2:Intersection-C2,0.421,2413.630
2441,53_05.tif_C1:Nucleus-C1,1.878,2806.527
2442,53_05.tif_C1:Intersection-C1,0.311,2959.706
2443,53_06.tif_C2:Nucleus-C2,1.841,2251.030
2444,53_06.tif_C2:Intersection-C2,0.641,2200.414
2445,53_06.tif_C1:Nucleus-C1,1.823,2836.779
2446,53_06.tif_C1:Intersection-C1,0.467,2709.275
2447,53_07.tif_C2:Nucleus-C2,1.942,2229.646
2448,53_07.tif_C2:Intersection-C2,0.531,2165.931
2449,53_07.tif_C1:Nucleus-C1,1.731,2912.757
2450,53_07.tif_C1:Intersection-C1,0.376,2511.780
2451,53_08.tif_C2:Nucleus-C2,1.722,2261.016
2452,53_08.tif_C2:Intersection-C2,0.733,2420.512
2453,53_08.tif_C1:Nucleus-C1,1.630,3083.388
2454,53_08.tif_C1:Intersection-C1,0.550,3159.617
2455,53_09.tif_C2:Nucleus-C2,1.859,2170.660
2456,53_09.tif_C2:Intersection-C2,0.485,2157.170
2457,53_09.tif_C1:Nucleus-C1,1.768,2905.756
2458,53_09.tif_C1:Intersection-C1,0.412,2537.711
2459,53_10.tif_C2:Nucleus-C2,2.070,2123.367
2460,53_10.tif_C2:Intersection-C2,0.641,2039.514
2461,53_10.tif_C1:Nucleus-C1,1.841,2962.647
2462,53_10.tif_C1:Intersection-C1,0.394,2808.233
2463,53_11.tif_C2:Nucleus-C2,1.951,2117.742
2464,53_11.tif_C2:Intersection-C2,0.925,2230.178
2465,53_11.tif_C1:Nucleus-C1,1.923,2847.314
2466,53_11.tif_C1:Intersection-C1,0.806,2939.989
2467,53_12.tif_C2:Nucleus-C2,1.740,2165.442
2468,53_12.tif_C2:Intersection-C2,0.550,2034.333
2469,53_12.tif_C1:Nucleus-C1,1.859,2801.640
2470,53_12.tif_C1:Intersection-C1,0.421,2728.022
2471,53_13.tif_C2:Nucleus-C2,1.823,2100.965
2472,53_13.tif_C2:Intersection-C2,0.385,1759.405
2473,53_13.tif_C1:Nucleus-C1,1.749,2973.937
2474,53_13.tif_C1:Intersection-C1,0.238,2796.038
2475,53_14.tif_C2:Nucleus-C2,1.850,2137.203
2476,53_14.tif_C2:Intersection-C2,0.412,1839.333
2477,53_14.tif_C1:Nucleus-C1,1.841,2892.249
2478,53_14.tif_C1:Intersection-C1,0.284,2558.258
2479,53_15.tif_C2:Nucleus-C2,1.795,2124.010
2480,53_15.tif_C2:Intersection-C2,0.522,2052.140
2481,53_15.tif_C1:Nucleus-C1,1.722,2914.112
2482,53_15.tif_C1:Intersection-C1,0.348,2643.789
2483,53_16.tif_C2:Nucleus-C2,1.841,2109.343
2484,53_16.tif_C2:Intersection-C2,0.485,2169.943
2485,53_16.tif_C1:Nucleus-C1,1.621,2916.859
2486,53_16.tif_C1:Intersection-C1,0.385,2783.238
2487,53_17.tif_C2:Nucleus-C2,1.813,2027.303
2488,53_17.tif_C2:Intersection-C2,0.870,2164.842
2489,53_17.tif_C1:Nucleus-C1,1.585,3063.260
2490,53_17.tif_C1:Intersection-C1,0.696,3292.303
2491,53_18.tif_C2:Nucleus-C2,1.777,2124.103
2492,53_18.tif_C2:Intersection-C2,0.769,2107.607
2493,53_18.tif_C1:Nucleus-C1,1.594,3096.598
2494,53_18.tif_C1:Intersection-C1,0.632,3070.942
2495,53_19.tif_C2:Nucleus-C2,2.015,1978.855
2496,53_19.tif_C2:Intersection-C2,0.733,2130.825
2497,53_19.tif_C1:Nucleus-C1,1.603,2992.691
2498,53_19.tif_C1:Intersection-C1,0.769,3238.893
2499,53_20.tif_C2:Nucleus-C2,1.694,2090.216
2500,53_20.tif_C2:Intersection-C2,0.650,2181.859
2501,53_20.tif_C1:Nucleus-C1,1.676,2881.792
2502,53_20.tif_C1:Intersection-C1,0.669,2921.562
2503,54_00.tif_C2:Nucleus-C2,1.832,2397.420
2504,54_00.tif_C2:Intersection-C2,0.330,2282.917
2505,54_00.tif_C1:Nucleus-C1,1.960,2256.383
2506,54_00.tif_C1:Intersection-C1,0.357,2191.308
2507,54_01.tif_C2:Nucleus-C2,1.923,2388.924
2508,54_01.tif_C2:Intersection-C2,0.559,2318.787
2509,54_01.tif_C1:Nucleus-C1,1.923,2271.105
2510,54_01.tif_C1:Intersection-C1,0.595,2187.831
2511,54_02.tif_C2:Nucleus-C2,1.896,2384.932
2512,54_02.tif_C2:Intersection-C2,0.430,2307.468
2513,54_02.tif_C1:Nucleus-C1,1.887,2281.442
2514,54_02.tif_C1:Intersection-C1,0.394,2213.837
2515,54_03.tif_C2:Nucleus-C2,1.914,2354.914
2516,54_03.tif_C2:Intersection-C2,0.266,1903.759
2517,54_03.tif_C1:Nucleus-C1,1.713,2416.219
2518,54_03.tif_C1:Intersection-C1,0.220,2024.500
2519,54_04.tif_C2:Nucleus-C2,1.896,2279.329
2520,54_04.tif_C2:Intersection-C2,0.559,2188.852
2521,54_04.tif_C1:Nucleus-C1,1.923,2240.571
2522,54_04.tif_C1:Intersection-C1,0.495,2262.037
2523,54_05.tif_C2:Nucleus-C2,1.868,2270.181
2524,54_05.tif_C2:Intersection-C2,0.495,2286.000
2525,54_05.tif_C1:Nucleus-C1,1.841,2314.672
2526,54_05.tif_C1:Intersection-C1,0.577,2430.238
2527,54_06.tif_C2:Nucleus-C2,1.896,2283.135
2528,54_06.tif_C2:Intersection-C2,0.385,2039.786
2529,54_06.tif_C1:Nucleus-C1,1.667,2396.181
2530,54_06.tif_C1:Intersection-C1,0.321,2182.914
2531,54_07.tif_C2:Nucleus-C2,1.978,2297.593
2532,54_07.tif_C2:Intersection-C2,0.321,2117.486
2533,54_07.tif_C1:Nucleus-C1,2.024,2175.683
2534,54_07.tif_C1:Intersection-C1,0.366,2008.100
2535,54_08.tif_C2:Nucleus-C2,1.878,2259.683
2536,54_08.tif_C2:Intersection-C2,0.293,2072.531
2537,54_08.tif_C1:Nucleus-C1,1.905,2326.803
2538,54_08.tif_C1:Intersection-C1,0.339,2072.378
2539,54_09.tif_C2:Nucleus-C2,1.823,2179.854
2540,54_09.tif_C2:Intersection-C2,0.092,1848.700
2541,54_09.tif_C1:Nucleus-C1,1.832,2247.955
2542,54_09.tif_C1:Intersection-C1,0.082,1558.556
2543,54_10.tif_C2:Nucleus-C2,1.713,2250.294
2544,54_10.tif_C2:Intersection-C2,0.073,1698.500
2545,54_10.tif_C1:Nucleus-C1,1.813,2239.096
2546,54_10.tif_C1:Intersection-C1,0.055,1682.667
2547,54_11.tif_C2:Nucleus-C2,2.006,2160.100
2548,54_11.tif_C2:Intersection-C2,0.376,2168.561
2549,54_11.tif_C1:Nucleus-C1,1.768,2350.959
2550,54_11.tif_C1:Intersection-C1,0.321,2111.314
2551,54_12.tif_C2:Nucleus-C2,2.116,2081.299
2552,54_12.tif_C2:Intersection-C2,0.284,1762.581
2553,54_12.tif_C1:Nucleus-C1,1.923,2236.910
2554,54_12.tif_C1:Intersection-C1,0.229,2370.880
2555,54_13.tif_C2:Nucleus-C2,1.841,2203.498
2556,54_13.tif_C2:Intersection-C2,0.156,2020.353
2557,54_13.tif_C1:Nucleus-C1,1.722,2483.128
2558,54_13.tif_C1:Intersection-C1,0.119,1863.308
2559,54_14.tif_C2:Nucleus-C2,1.859,2120.123
2560,54_14.tif_C2:Intersection-C2,0.284,2114.710
2561,54_14.tif_C1:Nucleus-C1,2.198,2160.933
2562,54_14.tif_C1:Intersection-C1,0.330,2003.361
2563,54_15.tif_C2:Nucleus-C2,1.923,2087.481
2564,54_15.tif_C2:Intersection-C2,0.211,1882.739
2565,54_15.tif_C1:Nucleus-C1,1.823,2283.467
2566,54_15.tif_C1:Intersection-C1,0.147,2000.812
2567,54_16.tif_C2:Nucleus-C2,1.841,2033.796
2568,54_16.tif_C2:Intersection-C2,0.311,1953.824
2569,54_16.tif_C1:Nucleus-C1,1.905,2228.760
2570,54_16.tif_C1:Intersection-C1,0.330,2073.778
2571,54_17.tif_C2:Nucleus-C2,1.905,2030.236
2572,54_17.tif_C2:Intersection-C2,0.632,2025.667
2573,54_17.tif_C1:Nucleus-C1,2.024,2172.729
2574,54_17.tif_C1:Intersection-C1,0.623,2236.441
2575,54_18.tif_C2:Nucleus-C2,1.749,2137.508
2576,54_18.tif_C2:Intersection-C2,0.339,1902.865
2577,54_18.tif_C1:Nucleus-C1,1.786,2306.621
2578,54_18.tif_C1:Intersection-C1,0.220,2344.667
2579,54_19.tif_C2:Nucleus-C2,1.978,1975.389
2580,54_19.tif_C2:Intersection-C2,0.403,1867.955
2581,54_19.tif_C1:Nucleus-C1,1.868,2219.980
2582,54_19.tif_C1:Intersection-C1,0.421,2031.565
2583,54_20.tif_C2:Nucleus-C2,1.795,2047.138
2584,54_20.tif_C2:Intersection-C2,0.476,2066.558
2585,54_20.tif_C1:Nucleus-C1,1.841,2222.836
2586,54_20.tif_C1:Intersection-C1,0.430,2255.702
2587,56_00.tif_C2:Nucleus-C2,1.585,2464.775
2588,56_00.tif_C2:Intersection-C2,0.614,2598.537
2589,56_00.tif_C1:Nucleus-C1,1.465,3235.031
2590,56_00.tif_C1:Intersection-C1,0.467,3271.255
2591,56_01.tif_C2:Nucleus-C2,1.685,2436.413
2592,56_01.tif_C2:Intersection-C2,0.550,2378.417
2593,56_01.tif_C1:Nucleus-C1,1.557,3181.294
2594,56_01.tif_C1:Intersection-C1,0.421,2884.130
2595,56_02.tif_C2:Nucleus-C2,1.731,2313.487
2596,56_02.tif_C2:Intersection-C2,0.513,2247.071
2597,56_02.tif_C1:Nucleus-C1,1.722,3094.165
2598,56_02.tif_C1:Intersection-C1,0.366,2898.550
2599,56_03.tif_C2:Nucleus-C2,1.694,2360.697
2600,56_03.tif_C2:Intersection-C2,0.705,2537.208
2601,56_03.tif_C1:Nucleus-C1,1.539,3213.161
2602,56_03.tif_C1:Intersection-C1,0.577,3499.175
2603,56_04.tif_C2:Nucleus-C2,1.685,2241.114
2604,56_04.tif_C2:Intersection-C2,0.669,2543.534
2605,56_04.tif_C1:Nucleus-C1,1.676,2887.481
2606,56_04.tif_C1:Intersection-C1,0.614,3050.925
2607,56_05.tif_C2:Nucleus-C2,1.585,2238.237
2608,56_05.tif_C2:Intersection-C2,0.467,2205.863
2609,56_05.tif_C1:Nucleus-C1,1.511,3103.642
2610,56_05.tif_C1:Intersection-C1,0.366,2854.075
2611,56_06.tif_C2:Nucleus-C2,1.804,2100.944
2612,56_06.tif_C2:Intersection-C2,0.623,2191.324
2613,56_06.tif_C1:Nucleus-C1,1.786,2764.036
2614,56_06.tif_C1:Intersection-C1,0.476,2763.692
2615,56_07.tif_C2:Nucleus-C2,1.603,2226.451
2616,56_07.tif_C2:Intersection-C2,0.669,2217.247
2617,56_07.tif_C1:Nucleus-C1,1.759,2794.911
2618,56_07.tif_C1:Intersection-C1,0.632,2617.870
2619,56_08.tif_C2:Nucleus-C2,1.630,2233.944
2620,56_08.tif_C2:Intersection-C2,0.550,2211.700
2621,56_08.tif_C1:Nucleus-C1,1.530,3250.341
2622,56_08.tif_C1:Intersection-C1,0.403,3136.636
2623,56_09.tif_C2:Nucleus-C2,1.740,2146.342
2624,56_09.tif_C2:Intersection-C2,0.394,2058.442
2625,56_09.tif_C1:Nucleus-C1,1.530,3062.216
2626,56_09.tif_C1:Intersection-C1,0.275,2507.100
2627,56_10.tif_C2:Nucleus-C2,1.676,2208.011
2628,56_10.tif_C2:Intersection-C2,0.568,2221.177
2629,56_10.tif_C1:Nucleus-C1,1.859,2850.522
2630,56_10.tif_C1:Intersection-C1,0.531,2640.138
2631,56_11.tif_C2:Nucleus-C2,1.676,2095.131
2632,56_11.tif_C2:Intersection-C2,0.430,2000.170
2633,56_11.tif_C1:Nucleus-C1,1.676,2921.333
2634,56_11.tif_C1:Intersection-C1,0.247,2958.333
2635,56_12.tif_C2:Nucleus-C2,1.557,2096.541
2636,56_12.tif_C2:Intersection-C2,0.540,2157.898
2637,56_12.tif_C1:Nucleus-C1,1.621,2922.819
2638,56_12.tif_C1:Intersection-C1,0.421,2856.739
2639,56_13.tif_C2:Nucleus-C2,1.694,2122.097
2640,56_13.tif_C2:Intersection-C2,0.586,2197.578
2641,56_13.tif_C1:Nucleus-C1,1.484,3103.272
2642,56_13.tif_C1:Intersection-C1,0.412,3116.711
2643,56_14.tif_C2:Nucleus-C2,1.768,2004.472
2644,56_14.tif_C2:Intersection-C2,0.366,1977.200
2645,56_14.tif_C1:Nucleus-C1,1.630,2894.202
2646,56_14.tif_C1:Intersection-C1,0.284,2724.710
2647,56_15.tif_C2:Nucleus-C2,1.768,1984.896
2648,56_15.tif_C2:Intersection-C2,0.531,1971.000
2649,56_15.tif_C1:Nucleus-C1,1.740,2872.521
2650,56_15.tif_C1:Intersection-C1,0.394,2913.000
2651,56_16.tif_C2:Nucleus-C2,1.832,1849.235
2652,56_16.tif_C2:Intersection-C2,0.467,1807.961
2653,56_16.tif_C1:Nucleus-C1,1.694,2838.838
2654,56_16.tif_C1:Intersection-C1,0.440,2699.000
2655,56_17.tif_C2:Nucleus-C2,1.667,2147.978
2656,56_17.tif_C2:Intersection-C2,0.824,2324.889
2657,56_17.tif_C1:Nucleus-C1,1.667,2980.808
2658,56_17.tif_C1:Intersection-C1,0.751,3217.524
2659,56_18.tif_C2:Nucleus-C2,1.630,2048.017
2660,56_18.tif_C2:Intersection-C2,0.934,2230.686
2661,56_18.tif_C1:Nucleus-C1,1.575,3025.488
2662,56_18.tif_C1:Intersection-C1,1.017,3194.486
2663,56_19.tif_C2:Nucleus-C2,1.759,1899.427
2664,56_19.tif_C2:Intersection-C2,0.971,2094.896
2665,56_19.tif_C1:Nucleus-C1,1.575,2908.483
2666,56_19.tif_C1:Intersection-C1,0.998,3162.294
2667,56_20.tif_C2:Nucleus-C2,1.557,2000.500
2668,56_20.tif_C2:Intersection-C2,1.026,2184.768
2669,56_20.tif_C1:Nucleus-C1,1.621,2964.000
2670,56_20.tif_C1:Intersection-C1,1.026,3271.589
2671,57_00.tif_C2:Nucleus-C2,2.400,2156.126
2672,57_00.tif_C2:Intersection-C2,0.943,2198.146
2673,57_00.tif_C1:Nucleus-C1,2.180,2265.382
2674,57_00.tif_C1:Intersection-C1,0.751,2266.902
2675,57_01.tif_C2:Nucleus-C2,2.363,2200.035
2676,57_01.tif_C2:Intersection-C2,0.962,2352.267
2677,57_01.tif_C1:Nucleus-C1,2.171,2215.776
2678,57_01.tif_C1:Intersection-C1,0.898,2367.520
2679,57_02.tif_C2:Nucleus-C2,2.363,2163.876
2680,57_02.tif_C2:Intersection-C2,0.797,2258.989
2681,57_02.tif_C1:Nucleus-C1,1.969,2353.507
2682,57_02.tif_C1:Intersection-C1,0.577,2434.857
2683,57_03.tif_C2:Nucleus-C2,2.281,2112.052
2684,57_03.tif_C2:Intersection-C2,0.943,2244.699
2685,57_03.tif_C1:Nucleus-C1,2.253,2079.346
2686,57_03.tif_C1:Intersection-C1,0.870,2085.853
2687,57_04.tif_C2:Nucleus-C2,2.262,2039.575
2688,57_04.tif_C2:Intersection-C2,1.026,2228.518
2689,57_04.tif_C1:Nucleus-C1,2.519,1956.095
2690,57_04.tif_C1:Intersection-C1,1.026,2052.518
2691,57_05.tif_C2:Nucleus-C2,2.354,1908.257
2692,57_05.tif_C2:Intersection-C2,0.540,1811.136
2693,57_05.tif_C1:Nucleus-C1,2.528,1885.638
2694,57_05.tif_C1:Intersection-C1,0.485,1723.302
2695,57_06.tif_C2:Nucleus-C2,2.381,1952.838
2696,57_06.tif_C2:Intersection-C2,1.026,1991.188
2697,57_06.tif_C1:Nucleus-C1,2.519,1916.145
2698,57_06.tif_C1:Intersection-C1,1.017,1883.874
2699,57_07.tif_C2:Nucleus-C2,2.372,1907.097
2700,57_07.tif_C2:Intersection-C2,0.980,1909.402
2701,57_07.tif_C1:Nucleus-C1,2.317,1942.656
2702,57_07.tif_C1:Intersection-C1,0.934,1784.980
2703,57_08.tif_C2:Nucleus-C2,2.391,2005.352
2704,57_08.tif_C2:Intersection-C2,0.742,1971.086
2705,57_08.tif_C1:Nucleus-C1,2.482,2049.620
2706,57_08.tif_C1:Intersection-C1,0.788,1934.837
2707,57_09.tif_C2:Nucleus-C2,2.235,2040.266
2708,57_09.tif_C2:Intersection-C2,0.559,2035.607
2709,57_09.tif_C1:Nucleus-C1,2.271,2025.343
2710,57_09.tif_C1:Intersection-C1,0.540,1915.932
2711,57_10.tif_C2:Nucleus-C2,2.180,2171.319
2712,57_10.tif_C2:Intersection-C2,0.641,2123.457
2713,57_10.tif_C1:Nucleus-C1,2.061,2192.413
2714,57_10.tif_C1:Intersection-C1,0.568,1905.919
2715,57_11.tif_C2:Nucleus-C2,2.171,1952.958
2716,57_11.tif_C2:Intersection-C2,0.366,1955.325
2717,57_11.tif_C1:Nucleus-C1,2.235,2041.992
2718,57_11.tif_C1:Intersection-C1,0.366,2004.100
