 ,Label,Area,Mean
2309,39_01.tif_C2:Intersection-C2,0.815,1890.562
2310,39_01.tif_C1:Nucleus-C1,2.656,2009.186
2311,39_01.tif_C1:Intersection-C1,0.586,2037.469
2312,39_02.tif_C2:Nucleus-C2,2.986,1891.037
2313,39_02.tif_C2:Intersection-C2,0.861,1953.362
2314,39_02.tif_C1:Nucleus-C1,2.583,1996.369
2315,39_02.tif_C1:Intersection-C1,0.705,2034.195
2316,39_03.tif_C2:Nucleus-C2,3.032,1886.193
2317,39_03.tif_C2:Intersection-C2,0.852,2051.559
2318,39_03.tif_C1:Nucleus-C1,2.711,2056.139
2319,39_03.tif_C1:Intersection-C1,0.733,2180.475
2320,39_04.tif_C2:Nucleus-C2,3.059,1845.293
2321,39_04.tif_C2:Intersection-C2,0.925,2009.624
2322,39_04.tif_C1:Nucleus-C1,2.729,2000.326
2323,39_04.tif_C1:Intersection-C1,0.824,2085.656
2324,39_05.tif_C2:Nucleus-C2,2.995,1828.838
2325,39_05.tif_C2:Intersection-C2,1.017,2098.514
2326,39_05.tif_C1:Nucleus-C1,2.812,1966.508
2327,39_05.tif_C1:Intersection-C1,0.907,2188.960
2328,39_06.tif_C2:Nucleus-C2,3.215,1787.806
2329,39_06.tif_C2:Intersection-C2,0.998,1875.596
2330,39_06.tif_C1:Nucleus-C1,2.619,2015.374
2331,39_06.tif_C1:Intersection-C1,0.824,2078.256
2332,39_07.tif_C2:Nucleus-C2,3.206,1757.557
2333,39_07.tif_C2:Intersection-C2,0.788,1877.640
2334,39_07.tif_C1:Nucleus-C1,2.876,1968.207
2335,39_07.tif_C1:Intersection-C1,0.843,1991.424
2336,39_08.tif_C2:Nucleus-C2,3.169,1780.480
2337,39_08.tif_C2:Intersection-C2,0.687,1950.547
2338,39_08.tif_C1:Nucleus-C1,2.647,1979.671
2339,39_08.tif_C1:Intersection-C1,0.659,2082.042
2340,39_09.tif_C2:Nucleus-C2,2.775,1817.393
2341,39_09.tif_C2:Intersection-C2,0.934,2026.294
2342,39_09.tif_C1:Nucleus-C1,2.720,1979.189
2343,39_09.tif_C1:Intersection-C1,1.026,2138.384
2344,39_10.tif_C2:Nucleus-C2,2.876,1809.452
2345,39_10.tif_C2:Intersection-C2,0.797,1935.299
2346,39_10.tif_C1:Nucleus-C1,2.519,2025.113
2347,39_10.tif_C1:Intersection-C1,0.769,2047.262
2348,39_11.tif_C2:Nucleus-C2,2.519,1841.436
2349,39_11.tif_C2:Intersection-C2,0.604,1948.303
2350,39_11.tif_C1:Nucleus-C1,2.381,2065.208
2351,39_11.tif_C1:Intersection-C1,0.614,2116.134
2352,39_12.tif_C2:Nucleus-C2,2.665,1792.890
2353,39_12.tif_C2:Intersection-C2,0.659,1819.389
2354,39_12.tif_C1:Nucleus-C1,2.610,2006.347
2355,39_12.tif_C1:Intersection-C1,0.559,2098.918
2356,39_13.tif_C2:Nucleus-C2,2.848,1748.588
2357,39_13.tif_C2:Intersection-C2,0.833,1762.297
2358,39_13.tif_C1:Nucleus-C1,2.665,1984.900
2359,39_13.tif_C1:Intersection-C1,0.751,2097.366
2360,39_14.tif_C2:Nucleus-C2,2.839,1729.726
2361,39_14.tif_C2:Intersection-C2,0.971,1887.415
2362,39_14.tif_C1:Nucleus-C1,2.455,2048.422
2363,39_14.tif_C1:Intersection-C1,0.907,2246.040
2364,39_15.tif_C2:Nucleus-C2,2.574,1769.626
2365,39_15.tif_C2:Intersection-C2,0.953,1941.048
2366,39_15.tif_C1:Nucleus-C1,2.565,2013.743
2367,39_15.tif_C1:Intersection-C1,0.953,2246.038
2368,39_16.tif_C2:Nucleus-C2,2.986,1707.021
2369,39_16.tif_C2:Intersection-C2,0.971,1874.104
2370,39_16.tif_C1:Nucleus-C1,2.345,2020.105
2371,39_16.tif_C1:Intersection-C1,0.852,2181.366
2372,39_17.tif_C2:Nucleus-C2,3.041,1686.843
2373,39_17.tif_C2:Intersection-C2,0.998,1887.578
2374,39_17.tif_C1:Nucleus-C1,2.455,2047.384
2375,39_17.tif_C1:Intersection-C1,0.824,2186.522
2376,39_19.tif_C2:Nucleus-C2,3.261,1610.242
2377,39_19.tif_C2:Intersection-C2,0.760,1649.398
2378,39_19.tif_C1:Nucleus-C1,2.968,1848.358
2379,39_19.tif_C1:Intersection-C1,0.779,1857.282
2380,39_20.tif_C2:Nucleus-C2,3.325,1594.017
2381,39_20.tif_C2:Intersection-C2,0.669,1552.315
2382,4_00.tif_C2:Nucleus-C2,2.839,1355.319
2383,4_00.tif_C2:Intersection-C2,1.026,1576.750
2384,4_00.tif_C1:Nucleus-C1,2.574,1429.502
2385,4_00.tif_C1:Intersection-C1,1.026,1646.018
2386,4_01.tif_C2:Nucleus-C2,2.775,1325.040
2387,4_01.tif_C2:Intersection-C2,1.026,1519.330
2388,4_01.tif_C1:Nucleus-C1,2.574,1427.345
2389,4_01.tif_C1:Intersection-C1,1.026,1609.652
2390,4_02.tif_C2:Nucleus-C2,2.748,1336.860
2391,4_02.tif_C2:Intersection-C2,1.026,1513.089
2392,4_02.tif_C1:Nucleus-C1,2.134,1458.124
2393,4_02.tif_C1:Intersection-C1,0.962,1589.524
2394,4_03.tif_C2:Nucleus-C2,3.013,1254.149
2395,4_03.tif_C2:Intersection-C2,1.026,1473.071
2396,4_03.tif_C1:Nucleus-C1,2.674,1368.072
2397,4_03.tif_C1:Intersection-C1,1.026,1598.161
2398,4_04.tif_C2:Nucleus-C2,2.674,1302.082
2399,4_04.tif_C2:Intersection-C2,0.980,1442.794
2400,4_04.tif_C1:Nucleus-C1,2.088,1442.136
2401,4_04.tif_C1:Intersection-C1,1.026,1571.795
2402,4_06.tif_C2:Nucleus-C2,3.471,1236.910
2403,4_06.tif_C2:Intersection-C2,1.017,1373.622
2404,4_06.tif_C1:Nucleus-C1,2.546,1384.597
2405,4_06.tif_C1:Intersection-C1,0.980,1516.607
2406,4_07.tif_C2:Nucleus-C2,3.352,1214.421
2407,4_07.tif_C2:Intersection-C2,1.026,1418.527
2408,4_07.tif_C1:Nucleus-C1,2.537,1427.209
2409,4_07.tif_C1:Intersection-C1,0.989,1649.639
2410,4_08.tif_C2:Nucleus-C2,3.013,1246.398
2411,4_08.tif_C2:Intersection-C2,1.026,1400.062
2412,4_08.tif_C1:Nucleus-C1,2.336,1437.471
2413,4_08.tif_C1:Intersection-C1,0.962,1587.638
2414,4_09.tif_C2:Nucleus-C2,2.519,1296.789
2415,4_09.tif_C2:Intersection-C2,0.925,1395.079
2416,4_09.tif_C1:Nucleus-C1,2.235,1439.689
2417,4_09.tif_C1:Intersection-C1,0.962,1594.152
2418,4_10.tif_C2:Nucleus-C2,2.372,1305.189
2419,4_10.tif_C2:Intersection-C2,0.833,1403.659
2420,4_10.tif_C1:Nucleus-C1,2.326,1400.980
2421,4_10.tif_C1:Intersection-C1,0.943,1535.893
2422,4_12.tif_C2:Nucleus-C2,2.391,1281.874
2423,4_12.tif_C2:Intersection-C2,0.870,1346.316
2424,4_12.tif_C1:Nucleus-C1,2.006,1478.817
2425,4_12.tif_C1:Intersection-C1,0.852,1632.280
2426,4_13.tif_C2:Nucleus-C2,2.968,1230.568
2427,4_13.tif_C2:Intersection-C2,1.007,1352.382
2428,4_13.tif_C1:Nucleus-C1,2.180,1446.807
2429,4_13.tif_C1:Intersection-C1,0.962,1584.352
2430,4_14.tif_C2:Nucleus-C2,2.363,1281.326
2431,4_14.tif_C2:Intersection-C2,1.007,1386.036
2432,4_14.tif_C1:Nucleus-C1,2.629,1372.728
2433,4_14.tif_C1:Intersection-C1,1.017,1516.910
2434,4_15.tif_C2:Nucleus-C2,3.407,1175.968
2435,4_15.tif_C2:Intersection-C2,1.026,1325.509
2436,4_16.tif_C2:Nucleus-C2,4.039,1149.950
2437,4_16.tif_C2:Intersection-C2,1.026,1328.705
2438,4_16.tif_C1:Nucleus-C1,2.546,1374.115
2439,4_16.tif_C1:Intersection-C1,0.953,1512.971
2440,4_17.tif_C2:Nucleus-C2,3.105,1187.466
2441,4_17.tif_C2:Intersection-C2,1.017,1333.991
2442,4_17.tif_C1:Nucleus-C1,2.748,1349.777
2443,4_17.tif_C1:Intersection-C1,1.007,1565.445
2444,4_18.tif_C2:Nucleus-C2,3.270,1167.443
2445,4_18.tif_C2:Intersection-C2,0.998,1312.881
2446,4_18.tif_C1:Nucleus-C1,2.235,1459.902
2447,4_18.tif_C1:Intersection-C1,1.017,1621.784
2448,4_19.tif_C2:Nucleus-C2,2.500,1230.143
2449,4_19.tif_C2:Intersection-C2,0.861,1340.330
2450,4_19.tif_C1:Nucleus-C1,2.711,1340.230
2451,4_19.tif_C1:Intersection-C1,0.943,1520.184
2452,4_20.tif_C2:Nucleus-C2,4.195,1110.336
2453,4_20.tif_C2:Intersection-C2,1.026,1330.277
2454,4_20.tif_C1:Nucleus-C1,2.290,1426.112
2455,4_20.tif_C1:Intersection-C1,0.962,1577.181
2456,40_00.tif_C2:Nucleus-C2,1.997,1694.959
2457,40_00.tif_C2:Intersection-C2,0.769,1699.869
2458,40_00.tif_C1:Nucleus-C1,2.143,1730.932
2459,40_00.tif_C1:Intersection-C1,0.742,1879.506
2460,40_01.tif_C2:Nucleus-C2,2.336,1573.824
2461,40_01.tif_C2:Intersection-C2,0.971,1735.226
2462,40_01.tif_C1:Nucleus-C1,2.061,1705.400
2463,40_01.tif_C1:Intersection-C1,1.007,1831.709
2464,40_02.tif_C2:Nucleus-C2,2.198,1603.713
2465,40_02.tif_C2:Intersection-C2,0.989,1692.222
2466,40_02.tif_C1:Nucleus-C1,2.033,1752.212
2467,40_02.tif_C1:Intersection-C1,0.907,1910.636
2468,40_03.tif_C2:Nucleus-C2,2.152,1588.596
2469,40_03.tif_C2:Intersection-C2,0.861,1692.840
2470,40_03.tif_C1:Nucleus-C1,2.033,1725.410
2471,40_03.tif_C1:Intersection-C1,0.916,1855.470
2472,40_04.tif_C2:Nucleus-C2,2.299,1542.450
2473,40_04.tif_C2:Intersection-C2,0.888,1613.763
2474,40_04.tif_C1:Nucleus-C1,2.162,1690.466
2475,40_04.tif_C1:Intersection-C1,0.907,1826.293
2476,40_05.tif_C2:Nucleus-C2,2.244,1556.420
2477,40_05.tif_C2:Intersection-C2,0.614,1546.881
2478,40_05.tif_C1:Nucleus-C1,1.951,1766.606
2479,40_05.tif_C1:Intersection-C1,0.550,1817.617
2480,40_06.tif_C2:Nucleus-C2,2.198,1556.300
2481,40_06.tif_C2:Intersection-C2,0.824,1645.378
2482,40_06.tif_C1:Nucleus-C1,2.052,1715.147
2483,40_06.tif_C1:Intersection-C1,0.815,1867.472
2484,40_07.tif_C2:Nucleus-C2,2.418,1506.977
2485,40_07.tif_C2:Intersection-C2,0.824,1552.200
2486,40_07.tif_C1:Nucleus-C1,1.923,1784.900
2487,40_07.tif_C1:Intersection-C1,0.824,1844.811
2488,40_08.tif_C2:Nucleus-C2,1.914,1586.268
2489,40_08.tif_C2:Intersection-C2,0.852,1616.376
2490,40_08.tif_C1:Nucleus-C1,1.731,1824.508
2491,40_08.tif_C1:Intersection-C1,0.797,1930.333
2492,40_09.tif_C2:Nucleus-C2,2.116,1541.541
2493,40_09.tif_C2:Intersection-C2,0.898,1609.000
2494,40_09.tif_C1:Nucleus-C1,1.887,1824.825
2495,40_09.tif_C1:Intersection-C1,0.962,1947.886
2496,40_10.tif_C2:Nucleus-C2,2.006,1539.269
2497,40_10.tif_C2:Intersection-C2,0.843,1585.957
2498,40_10.tif_C1:Nucleus-C1,2.134,1689.785
2499,40_10.tif_C1:Intersection-C1,0.861,1794.936
2500,40_11.tif_C2:Nucleus-C2,2.363,1461.527
2501,40_11.tif_C2:Intersection-C2,0.833,1567.648
2502,40_11.tif_C1:Nucleus-C1,1.878,1712.015
2503,40_11.tif_C1:Intersection-C1,0.852,1872.892
2504,40_13.tif_C2:Nucleus-C2,1.868,1541.549
2505,40_13.tif_C2:Intersection-C2,0.751,1581.049
2506,40_13.tif_C1:Nucleus-C1,1.859,1759.015
2507,40_13.tif_C1:Intersection-C1,0.879,1847.917
2508,40_14.tif_C2:Nucleus-C2,2.519,1418.796
2509,40_14.tif_C2:Intersection-C2,0.998,1517.642
2510,40_14.tif_C1:Nucleus-C1,2.162,1630.356
2511,40_14.tif_C1:Intersection-C1,1.026,1811.482
2512,40_15.tif_C2:Nucleus-C2,2.134,1457.339
2513,40_15.tif_C2:Intersection-C2,0.898,1527.939
2514,40_15.tif_C1:Nucleus-C1,2.042,1665.722
2515,40_15.tif_C1:Intersection-C1,0.861,1843.979
2516,40_16.tif_C2:Nucleus-C2,2.216,1456.215
2517,40_16.tif_C2:Intersection-C2,0.742,1470.914
2518,40_16.tif_C1:Nucleus-C1,1.768,1738.984
2519,40_16.tif_C1:Intersection-C1,0.760,1750.084
2520,42_00.tif_C2:Nucleus-C2,2.336,1878.275
2521,42_00.tif_C2:Intersection-C2,0.522,1728.614
2522,42_00.tif_C1:Nucleus-C1,2.757,1695.349
2523,42_00.tif_C1:Intersection-C1,0.421,1518.174
2524,42_01.tif_C2:Nucleus-C2,2.702,1780.973
2525,42_01.tif_C2:Intersection-C2,0.861,1869.500
2526,42_01.tif_C1:Nucleus-C1,2.638,1709.587
2527,42_01.tif_C1:Intersection-C1,0.614,1818.090
2528,42_02.tif_C2:Nucleus-C2,2.702,1798.424
2529,42_02.tif_C2:Intersection-C2,0.751,1915.817
2530,42_02.tif_C1:Nucleus-C1,2.546,1722.471
2531,42_02.tif_C1:Intersection-C1,0.705,1715.909
2532,42_03.tif_C2:Nucleus-C2,2.565,1792.168
2533,42_03.tif_C2:Intersection-C2,0.724,1848.278
2534,42_03.tif_C1:Nucleus-C1,2.400,1742.393
2535,42_03.tif_C1:Intersection-C1,0.550,1694.617
2536,42_04.tif_C2:Nucleus-C2,2.519,1774.753
2537,42_04.tif_C2:Intersection-C2,0.971,1916.547
2538,42_04.tif_C1:Nucleus-C1,3.105,1594.357
2539,42_04.tif_C1:Intersection-C1,0.925,1730.485
2540,42_05.tif_C2:Nucleus-C2,2.400,1778.057
2541,42_05.tif_C2:Intersection-C2,0.971,1893.906
2542,42_05.tif_C1:Nucleus-C1,2.729,1664.909
2543,42_05.tif_C1:Intersection-C1,0.824,1766.189
2544,42_06.tif_C2:Nucleus-C2,2.913,1672.390
2545,42_06.tif_C2:Intersection-C2,0.989,1891.306
2546,42_06.tif_C1:Nucleus-C1,2.729,1629.933
2547,42_06.tif_C1:Intersection-C1,0.943,1763.291
2548,42_07.tif_C2:Nucleus-C2,2.693,1670.439
2549,42_07.tif_C2:Intersection-C2,0.953,1768.625
2550,42_07.tif_C1:Nucleus-C1,3.096,1616.180
2551,42_07.tif_C1:Intersection-C1,0.962,1648.324
2552,42_08.tif_C2:Nucleus-C2,2.693,1666.697
2553,42_08.tif_C2:Intersection-C2,0.980,1837.654
2554,42_08.tif_C1:Nucleus-C1,2.693,1663.442
2555,42_08.tif_C1:Intersection-C1,0.916,1723.780
2556,42_09.tif_C2:Nucleus-C2,2.739,1645.017
2557,42_09.tif_C2:Intersection-C2,0.907,1700.788
2558,42_09.tif_C1:Nucleus-C1,2.968,1601.731
2559,42_09.tif_C1:Intersection-C1,0.824,1545.078
2560,42_10.tif_C2:Nucleus-C2,2.794,1649.095
2561,42_10.tif_C2:Intersection-C2,0.861,1801.755
2562,42_10.tif_C1:Nucleus-C1,2.583,1628.110
2563,42_10.tif_C1:Intersection-C1,0.724,1677.380
2564,42_11.tif_C2:Nucleus-C2,3.114,1578.806
2565,42_11.tif_C2:Intersection-C2,0.989,1745.389
2566,42_11.tif_C1:Nucleus-C1,2.656,1646.990
2567,42_11.tif_C1:Intersection-C1,0.843,1706.967
2568,42_12.tif_C2:Nucleus-C2,2.656,1627.679
2569,42_12.tif_C2:Intersection-C2,0.943,1773.311
2570,42_12.tif_C1:Nucleus-C1,2.455,1686.478
2571,42_12.tif_C1:Intersection-C1,0.824,1708.111
2572,42_13.tif_C2:Nucleus-C2,2.766,1644.735
2573,42_13.tif_C2:Intersection-C2,0.998,1813.817
2574,42_13.tif_C1:Nucleus-C1,2.473,1682.085
2575,42_13.tif_C1:Intersection-C1,0.879,1749.406
2576,42_14.tif_C2:Nucleus-C2,3.206,1568.589
2577,42_14.tif_C2:Intersection-C2,0.806,1644.170
2578,42_14.tif_C1:Nucleus-C1,3.169,1580.301
2579,42_14.tif_C1:Intersection-C1,0.632,1618.580
2580,42_15.tif_C2:Nucleus-C2,2.775,1615.314
2581,42_15.tif_C2:Intersection-C2,0.843,1782.130
2582,42_15.tif_C1:Nucleus-C1,2.812,1646.440
2583,42_15.tif_C1:Intersection-C1,0.687,1794.440
2584,42_16.tif_C2:Nucleus-C2,2.693,1612.874
2585,42_16.tif_C2:Intersection-C2,0.458,1631.400
2586,42_16.tif_C1:Nucleus-C1,3.041,1567.352
2587,42_16.tif_C1:Intersection-C1,0.394,1501.279
2588,42_17.tif_C2:Nucleus-C2,2.830,1566.049
2589,42_17.tif_C2:Intersection-C2,0.898,1663.980
2590,42_17.tif_C1:Nucleus-C1,3.087,1558.519
2591,42_17.tif_C1:Intersection-C1,0.742,1678.358
2592,42_18.tif_C2:Nucleus-C2,2.656,1549.172
2593,42_18.tif_C2:Intersection-C2,0.696,1610.276
2594,42_18.tif_C1:Nucleus-C1,2.729,1638.607
2595,42_18.tif_C1:Intersection-C1,0.504,1668.182
2596,42_19.tif_C2:Nucleus-C2,2.757,1537.585
2597,42_19.tif_C2:Intersection-C2,1.026,1705.688
2598,42_19.tif_C1:Nucleus-C1,2.684,1590.181
2599,42_19.tif_C1:Intersection-C1,0.934,1682.255
2600,42_20.tif_C2:Nucleus-C2,2.482,1580.712
2601,42_20.tif_C2:Intersection-C2,0.971,1689.123
2602,42_20.tif_C1:Nucleus-C1,2.418,1679.777
2603,42_20.tif_C1:Intersection-C1,0.797,1777.575
2604,43_00.tif_C2:Nucleus-C2,2.949,2157.360
2605,43_00.tif_C2:Intersection-C2,0.788,2074.372
2606,43_00.tif_C1:Nucleus-C1,2.803,2211.199
2607,43_00.tif_C1:Intersection-C1,0.604,2130.955
2608,43_01.tif_C2:Nucleus-C2,3.068,2071.078
2609,43_01.tif_C2:Intersection-C2,0.577,1899.302
2610,43_01.tif_C1:Nucleus-C1,2.619,2257.920
2611,43_01.tif_C1:Intersection-C1,0.403,2014.864
2612,43_02.tif_C2:Nucleus-C2,3.022,2095.642
2613,43_02.tif_C2:Intersection-C2,0.724,1970.025
2614,43_02.tif_C1:Nucleus-C1,2.519,2278.193
2615,43_02.tif_C1:Intersection-C1,0.476,2130.635
2616,43_03.tif_C2:Nucleus-C2,2.903,2062.558
2617,43_03.tif_C2:Intersection-C2,0.604,1806.030
2618,43_03.tif_C1:Nucleus-C1,2.711,2232.118
2619,43_03.tif_C1:Intersection-C1,0.458,2041.200
2620,43_04.tif_C2:Nucleus-C2,2.684,2094.304
2621,43_04.tif_C2:Intersection-C2,0.632,2084.899
2622,43_04.tif_C1:Nucleus-C1,2.665,2176.924
2623,43_04.tif_C1:Intersection-C1,0.659,2111.125
2624,43_05.tif_C2:Nucleus-C2,2.977,2035.566
2625,43_05.tif_C2:Intersection-C2,0.861,2102.723
2626,43_05.tif_C1:Nucleus-C1,2.775,2165.320
2627,43_05.tif_C1:Intersection-C1,0.870,2177.884
2628,43_06.tif_C2:Nucleus-C2,2.702,2049.319
2629,43_06.tif_C2:Intersection-C2,0.797,2105.736
2630,43_06.tif_C1:Nucleus-C1,2.418,2258.201
2631,43_06.tif_C1:Intersection-C1,0.696,2286.000
2632,43_07.tif_C2:Nucleus-C2,2.766,2037.997
2633,43_07.tif_C2:Intersection-C2,0.650,2097.690
2634,43_07.tif_C1:Nucleus-C1,2.739,2193.555
2635,43_07.tif_C1:Intersection-C1,0.678,2118.865
2636,43_08.tif_C2:Nucleus-C2,2.674,2041.363
2637,43_08.tif_C2:Intersection-C2,0.403,1978.841
2638,43_08.tif_C1:Nucleus-C1,2.894,2168.778
2639,43_08.tif_C1:Intersection-C1,0.559,1908.164
2640,43_09.tif_C2:Nucleus-C2,3.022,1937.788
2641,43_09.tif_C2:Intersection-C2,0.687,1922.040
2642,43_09.tif_C1:Nucleus-C1,2.729,2167.369
2643,43_09.tif_C1:Intersection-C1,0.696,2122.987
2644,43_10.tif_C2:Nucleus-C2,2.986,1955.423
2645,43_10.tif_C2:Intersection-C2,0.559,1843.246
2646,43_10.tif_C1:Nucleus-C1,2.619,2197.598
2647,43_10.tif_C1:Intersection-C1,0.440,1984.125
2648,43_11.tif_C2:Nucleus-C2,2.922,1947.473
2649,43_11.tif_C2:Intersection-C2,0.586,1968.984
2650,43_11.tif_C1:Nucleus-C1,2.848,2138.932
2651,43_11.tif_C1:Intersection-C1,0.659,2106.347
2652,43_12.tif_C2:Nucleus-C2,2.922,1924.828
2653,43_12.tif_C2:Intersection-C2,0.742,1980.247
2654,43_12.tif_C1:Nucleus-C1,3.050,2051.589
2655,43_12.tif_C1:Intersection-C1,0.669,2093.342
2656,43_13.tif_C2:Nucleus-C2,2.812,1918.140
2657,43_13.tif_C2:Intersection-C2,0.797,1986.920
2658,43_13.tif_C1:Nucleus-C1,2.537,2247.682
2659,43_13.tif_C1:Intersection-C1,0.751,2220.732
2660,43_14.tif_C2:Nucleus-C2,2.565,1957.639
2661,43_14.tif_C2:Intersection-C2,0.788,2026.849
2662,43_14.tif_C1:Nucleus-C1,2.610,2176.351
2663,43_14.tif_C1:Intersection-C1,0.843,2202.348
2664,43_15.tif_C2:Nucleus-C2,2.812,1872.287
2665,43_15.tif_C2:Intersection-C2,0.760,2013.145
2666,43_15.tif_C1:Nucleus-C1,2.528,2196.149
2667,43_15.tif_C1:Intersection-C1,0.769,2237.821
2668,43_16.tif_C2:Nucleus-C2,2.757,1920.708
2669,43_16.tif_C2:Intersection-C2,0.898,1993.204
2670,43_16.tif_C1:Nucleus-C1,2.464,2266.532
2671,43_16.tif_C1:Intersection-C1,0.696,2405.895
2672,43_17.tif_C2:Nucleus-C2,2.711,1870.520
2673,43_17.tif_C2:Intersection-C2,0.824,1967.044
2674,43_17.tif_C1:Nucleus-C1,2.418,2231.405
2675,43_17.tif_C1:Intersection-C1,0.714,2249.654
2676,43_18.tif_C2:Nucleus-C2,2.894,1825.892
2677,43_18.tif_C2:Intersection-C2,0.943,1849.951
2678,43_18.tif_C1:Nucleus-C1,2.830,2167.061
2679,43_18.tif_C1:Intersection-C1,0.843,2184.239
2680,43_19.tif_C2:Nucleus-C2,3.032,1801.211
2681,43_19.tif_C2:Intersection-C2,0.925,1895.099
2682,43_19.tif_C1:Nucleus-C1,2.867,2075.559
2683,43_19.tif_C1:Intersection-C1,1.017,2181.225
2684,43_20.tif_C2:Nucleus-C2,3.032,1810.257
2685,43_20.tif_C2:Intersection-C2,0.769,1931.417
2686,43_20.tif_C1:Nucleus-C1,2.748,2206.463
2687,43_20.tif_C1:Intersection-C1,0.806,2332.784
2688,45_00.tif_C2:Nucleus-C2,2.977,1741.711
2689,45_00.tif_C2:Intersection-C2,0.696,1804.145
2690,45_00.tif_C1:Nucleus-C1,3.050,1607.090
2691,45_00.tif_C1:Intersection-C1,0.659,1583.611
2692,45_01.tif_C2:Nucleus-C2,2.803,1726.487
2693,45_01.tif_C2:Intersection-C2,0.705,1791.390
2694,45_01.tif_C1:Nucleus-C1,3.187,1587.730
2695,45_01.tif_C1:Intersection-C1,0.742,1668.074
2696,45_02.tif_C2:Nucleus-C2,2.867,1721.351
2697,45_02.tif_C2:Intersection-C2,0.760,1854.265
2698,45_02.tif_C1:Nucleus-C1,2.986,1609.215
2699,45_02.tif_C1:Intersection-C1,0.760,1611.506
2700,45_03.tif_C2:Nucleus-C2,2.638,1743.635
2701,45_03.tif_C2:Intersection-C2,0.669,1826.356
2702,45_03.tif_C1:Nucleus-C1,2.546,1691.561
2703,45_03.tif_C1:Intersection-C1,0.604,1692.485
2704,45_04.tif_C2:Nucleus-C2,2.958,1680.588
2705,45_04.tif_C2:Intersection-C2,0.669,1752.452
2706,45_04.tif_C1:Nucleus-C1,3.059,1628.901
2707,45_04.tif_C1:Intersection-C1,0.714,1706.705
2708,45_05.tif_C2:Nucleus-C2,2.803,1678.431
2709,45_05.tif_C2:Intersection-C2,0.779,1772.953
2710,45_05.tif_C1:Nucleus-C1,2.693,1647.537
2711,45_05.tif_C1:Intersection-C1,0.659,1693.528
2712,45_06.tif_C2:Nucleus-C2,2.409,1746.643
2713,45_06.tif_C2:Intersection-C2,0.696,1839.882
2714,45_06.tif_C1:Nucleus-C1,2.794,1618.954
2715,45_06.tif_C1:Intersection-C1,0.724,1692.797
2716,45_07.tif_C2:Nucleus-C2,2.656,1658.462
2717,45_07.tif_C2:Intersection-C2,0.797,1719.598
2718,45_07.tif_C1:Nucleus-C1,2.876,1596.159
2719,45_07.tif_C1:Intersection-C1,0.769,1750.131
2720,45_08.tif_C2:Nucleus-C2,2.794,1642.072
2721,45_08.tif_C2:Intersection-C2,0.861,1733.628
2722,45_08.tif_C1:Nucleus-C1,2.354,1700.043
2723,45_08.tif_C1:Intersection-C1,0.714,1834.397
2724,45_09.tif_C2:Nucleus-C2,2.949,1603.730
2725,45_09.tif_C2:Intersection-C2,1.026,1800.545
2726,45_09.tif_C1:Nucleus-C1,2.565,1668.864
2727,45_09.tif_C1:Intersection-C1,0.898,1874.092
2728,45_10.tif_C2:Nucleus-C2,2.418,1704.765
2729,45_10.tif_C2:Intersection-C2,0.953,1913.750
2730,45_10.tif_C1:Nucleus-C1,2.418,1679.557
2731,45_10.tif_C1:Intersection-C1,0.852,1894.280
2732,45_11.tif_C2:Nucleus-C2,2.565,1645.232
2733,45_11.tif_C2:Intersection-C2,1.017,1844.991
2734,45_11.tif_C1:Nucleus-C1,2.583,1660.294
2735,45_11.tif_C1:Intersection-C1,0.815,1858.876
2736,45_12.tif_C2:Nucleus-C2,2.711,1600.757
2737,45_12.tif_C2:Intersection-C2,1.026,1916.607
2738,45_12.tif_C1:Nucleus-C1,2.519,1656.487
2739,45_12.tif_C1:Intersection-C1,1.017,1890.423
2740,45_13.tif_C2:Nucleus-C2,2.308,1647.480
2741,45_13.tif_C2:Intersection-C2,0.962,1874.095
2742,45_13.tif_C1:Nucleus-C1,2.684,1575.925
2743,45_13.tif_C1:Intersection-C1,0.907,1771.818
2744,45_14.tif_C2:Nucleus-C2,2.290,1639.324
2745,45_14.tif_C2:Intersection-C2,0.852,1833.742
2746,45_14.tif_C1:Nucleus-C1,2.354,1665.163
2747,45_14.tif_C1:Intersection-C1,0.678,1733.338
2748,45_15.tif_C2:Nucleus-C2,2.198,1661.908
2749,45_15.tif_C2:Intersection-C2,0.980,1786.888
2750,45_15.tif_C1:Nucleus-C1,2.061,1780.178
2751,45_15.tif_C1:Intersection-C1,0.769,1859.714
2752,45_16.tif_C2:Nucleus-C2,2.207,1641.697
2753,45_16.tif_C2:Intersection-C2,0.925,1803.891
2754,45_16.tif_C1:Nucleus-C1,2.006,1783.219
2755,45_16.tif_C1:Intersection-C1,0.797,1908.966
2756,45_17.tif_C2:Nucleus-C2,2.299,1601.801
2757,45_17.tif_C2:Intersection-C2,0.943,1764.893
2758,45_17.tif_C1:Nucleus-C1,2.024,1770.620
2759,45_17.tif_C1:Intersection-C1,0.788,1850.186
2760,45_18.tif_C2:Nucleus-C2,2.363,1559.841
2761,45_18.tif_C2:Intersection-C2,1.026,1787.964
2762,45_18.tif_C1:Nucleus-C1,2.125,1729.112
2763,45_18.tif_C1:Intersection-C1,0.962,1873.152
2764,45_19.tif_C2:Nucleus-C2,2.473,1553.122
2765,45_19.tif_C2:Intersection-C2,0.980,1785.168
2766,45_19.tif_C1:Nucleus-C1,2.436,1640.226
